time_s,steps,total_picard,max_picard,max_scaled_nonlinear_residual,max_residual_ratio,max_linear_backward_error,cumulative_heat_balance,cumulative_water_balance,min_T,max_T,min_C,max_C
110,203776,605040,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.5509697791558012e-07,3.8949722838421351e-17,28.000116458424806,28.209406644862312,2.2333288616718536,2.55000000000001
111,204288,606576,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.5723955317959808e-07,3.9230347686940298e-17,28.000125080683887,28.212419346354835,2.2319971428255889,2.55000000000001
112,204800,608112,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.593795601675121e-07,3.9352387226179381e-17,28.000134194631801,28.215446013075937,2.2306722942931407,2.55000000000001
113,205312,609648,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.6152422260907457e-07,3.9632414553028033e-17,28.000143819417495,28.21848654097516,2.2293542236037101,2.5500000000000105
114,205824,611184,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.6366475071908806e-07,3.9946784105389111e-17,28.000153974544126,28.221540828167797,2.2280428403315806,2.5500000000000105
115,206336,612720,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.6581354896226925e-07,4.0218707311132033e-17,28.000164679865318,28.224608774853529,2.2267380560332986,2.55000000000001
116,206848,614256,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.6796186899444665e-07,4.0567701131745023e-17,28.000175955581685,28.22769028323783,2.2254397841875306,2.55000000000001
117,207360,615792,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.7010824873613934e-07,4.070213854447793e-17,28.000187822236814,28.230785257459733,2.2241479401370663,2.55000000000001
118,207872,617328,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.7224474611987925e-07,4.0982500633905422e-17,28.000200300714056,28.233893603522571,2.2228624410330924,2.5500000000000105
119,208384,618864,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.743916130641896e-07,4.127318035390844e-17,28.000213412232128,28.23701522922839,2.2215832057817719,2.5500000000000105
120,208896,620400,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.7653823519846834e-07,4.1508166662427814e-17,28.00022717834208,28.240150044115985,2.2203101549924966,2.55000000000001
121,209408,621936,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.7868420237640617e-07,4.1866733056528968e-17,28.00024162092291,28.243237116529976,2.2190432050989215,2.55000000000001
122,209920,623472,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.8082726976000707e-07,4.2140517741767562e-17,28.000256762178029,28.246287709315204,2.2177822810137324,2.55000000000001
123,210432,625008,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.8297622996000773e-07,4.2507467068539664e-17,28.000272624631517,28.249319492219239,2.2165273098571099,2.5500000000000105
124,210944,626544,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.8511746020054074e-07,4.2639452705012267e-17,28.00028923112389,28.252338717301171,2.2152782191771103,2.5500000000000105
125,211456,628080,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.872620365252257e-07,4.2873980290183192e-17,28.00030660480834,28.255348961535248,2.2140349377397288,2.55000000000001
126,211968,629616,3,1.5628194679800253e-15,0.00044023083605071006,2.2492869792834124e-16,1.8940755653210901e-07,4.315962624134261e-17,28.000324769146886,28.25835261128001,2.2127973956290208,2.55000000000001
