time_s,mean_T,mean_C,steps,iterations,cumulative_heat_per_2piL,cumulative_water_per_rhod_2piL,heat_balance_per_2piL,water_balance_per_rhod_2piL
143,27.999999999999986,2.5499999999999989,144,144,3.2214231282523542e-12,-1.0288658813806238e-20,-1.0125254860683924e-11,3.6572744832596722e-20
144,27.999999999999986,2.5499999999999989,145,145,3.2445157671645575e-12,-1.0366818514739849e-20,-9.6455664696153216e-12,3.5966118971941555e-20
145,27.999999999999986,2.5499999999999989,146,146,3.2676084060767607e-12,-1.044497821567346e-20,-9.3193883774121651e-12,3.6980418727239089e-20
146,27.999999999999986,2.5499999999999989,147,147,3.290701044988964e-12,-1.0523137916607071e-20,-9.2736635014847253e-12,3.468181297705515e-20
147,27.999999999999986,2.5499999999999989,148,148,3.3137936839011672e-12,-1.0601297617540682e-20,-9.6125881048869484e-12,3.6260106028862279e-20
148,27.999999999999986,2.5499999999999989,149,149,3.3368863228133705e-12,-1.0679457318474293e-20,-9.1268576337549535e-12,3.5657921060305622e-20
149,27.999999999999986,2.5499999999999989,150,150,3.3599789617255738e-12,-1.0757617019407903e-20,-9.9022336676185621e-12,3.5935032727252085e-20
150,27.999999999999982,2.5499999999999989,151,151,3.383071600637777e-12,-1.0835776720341514e-20,-1.0004598989323244e-11,3.4369174173320713e-20
151,27.999999999999982,2.5499999999999989,152,152,3.4061642395499803e-12,-1.0913936421275125e-20,-1.0614706362629407e-11,3.5947467225127842e-20
152,27.999999999999986,2.5499999999999989,153,153,3.4292568784621835e-12,-1.0992096122208736e-20,-1.0171033507624932e-11,3.3981928382331488e-20
153,27.999999999999986,2.5499999999999989,154,154,3.4523495173743868e-12,-1.1070255823142347e-20,-9.9578778542546131e-12,3.500066902972752e-20
154,27.999999999999986,2.5499999999999989,155,155,3.47544215628659e-12,-1.1148415524075958e-20,-9.5451262325157263e-12,3.326605657605317e-20
155,27.999999999999986,2.5499999999999989,156,156,3.4985347951987933e-12,-1.1226575225009569e-20,-9.9788285624025068e-12,3.4844349627860299e-20
156,27.999999999999986,2.5499999999999989,157,157,3.5216274341109965e-12,-1.130473492594318e-20,-9.3406244237884772e-12,3.3669289578597044e-20
157,27.999999999999986,2.5499999999999989,158,158,3.5447200730231998e-12,-1.138289462687679e-20,-9.0964290649944675e-12,3.5478509019526176e-20
158,27.999999999999986,2.5499999999999989,159,159,3.5678127119354031e-12,-1.1461054327810401e-20,-8.9280855054276296e-12,3.2957858664417231e-20
159,27.999999999999986,2.5499999999999989,160,160,3.5909053508476063e-12,-1.1539214028744012e-20,-9.9346007197554525e-12,3.4078739830078791e-20
160,27.999999999999986,2.5499999999999989,161,161,3.6139979897598096e-12,-1.1617373729677623e-20,-9.2947379709279434e-12,3.3925084963470682e-20
161,27.999999999999986,2.5499999999999989,162,162,3.6370906286720128e-12,-1.1695533430611234e-20,-8.9903587558162395e-12,3.4486413724721158e-20
162,27.999999999999986,2.5499999999999989,163,163,3.6601832675842161e-12,-1.1773693131544845e-20,-8.6710816668227453e-12,3.2640778968584277e-20
163,27.999999999999986,2.5499999999999989,164,164,3.6832759064964193e-12,-1.1851852832478456e-20,-8.9733983733703108e-12,3.3766101026344348e-20
164,27.999999999999986,2.5499999999999989,165,165,3.7063685454086226e-12,-1.1930012533412067e-20,-8.2323604015205366e-12,3.3616887051834748e-20
165,27.999999999999986,2.5499999999999989,166,166,3.7294611843208259e-12,-1.2008172234345677e-20,-8.2978512640148146e-12,3.4173774920986714e-20
166,27.999999999999986,2.5499999999999989,167,167,3.7525538232330291e-12,-1.2086331935279288e-20,-7.4758968081788528e-12,3.5614400317740311e-20
167,27.999999999999989,2.5499999999999989,168,168,3.7756464621452324e-12,-1.2164491636212899e-20,-8.1459510934864966e-12,3.8587133488476648e-20
168,27.999999999999986,2.5499999999999989,169,169,3.7987391010574356e-12,-1.224265133714651e-20,-7.2152391965095064e-12,3.7754022130797915e-20
169,27.999999999999989,2.5499999999999989,170,170,3.8218317399696389e-12,-1.2320811038080121e-20,-7.1962594102744232e-12,3.9620973169007574e-20
170,27.999999999999986,2.5499999999999989,171,171,3.8449243788818421e-12,-1.2398970739013732e-20,-6.4733476786148237e-12,3.8836711624412359e-20
171,27.999999999999989,2.5499999999999989,172,172,3.8680170177940454e-12,-1.2477130439947343e-20,-6.9563344262735736e-12,3.9451331090844875e-20
172,27.999999999999989,2.5499999999999985,173,173,3.8911096567062486e-12,-1.2555290140880954e-20,-6.4043780187604917e-12,3.6011416071346294e-20
173,27.999999999999989,2.5499999999999989,174,174,3.9142022956184519e-12,-1.2633449841814564e-20,-6.2354124803635972e-12,3.3970382062875385e-20
174,27.999999999999989,2.5499999999999989,175,175,3.9372949345306552e-12,-1.2711609542748175e-20,-5.8483693169336449e-12,2.935807152937262e-20
175,27.999999999999989,2.5499999999999985,176,176,3.9603875734428584e-12,-1.2789769243681786e-20,-6.0201297052487319e-12,2.7530200341629799e-20
176,27.999999999999989,2.5499999999999989,177,177,3.9834802123550617e-12,-1.2867928944615397e-20,-6.0778310233475629e-12,2.6781465933822574e-20
177,27.999999999999989,2.5499999999999989,178,178,4.0065728512672649e-12,-1.2946088645549008e-20,-5.7317496085826526e-12,2.7356117371368572e-20
178,27.999999999999989,2.5499999999999989,179,179,4.0296654901794682e-12,-1.3024248346482619e-20,-5.4073782167906138e-12,2.6176616430006828e-20
179,27.999999999999993,2.5499999999999985,180,180,4.0527581290916714e-12,-1.310240804741623e-20,-5.7190542238285288e-12,2.6760149651749745e-20
180,27.999999999999989,2.5499999999999989,181,181,4.0758507680038747e-12,-1.3180567748349841e-20,-5.6510565821772155e-12,2.548294908422099e-20
181,27.999999999999989,2.5499999999999989,182,182,4.0989434069160779e-12,-1.3258727449283451e-20,-5.7895262940646024e-12,2.7265523172559147e-20
182,27.999999999999993,2.5499999999999989,183,183,4.1220360458282812e-12,-1.3336887150217062e-20,-5.4573357398375876e-12,2.7662538926165113e-20
183,27.999999999999989,2.5499999999999985,184,184,4.1451286847404845e-12,-1.3415046851150673e-20,-5.8403319860551303e-12,2.5932367364589252e-20
184,27.999999999999989,2.5499999999999989,185,185,4.1682213236526877e-12,-1.3493206552084284e-20,-5.2156336734651516e-12,2.4690693933848505e-20
185,27.999999999999993,2.5499999999999989,186,186,4.191313962564891e-12,-1.3571366253017895e-20,-4.9887352497545726e-12,2.5873747588889047e-20
186,27.999999999999993,2.5499999999999989,187,187,4.2144066014770942e-12,-1.3649525953951506e-20,-4.7491899231662115e-12,2.4529933639882782e-20
187,27.999999999999993,2.5499999999999989,188,188,4.2374992403892975e-12,-1.3727685654885117e-20,-4.6170692259401899e-12,2.516231667470924e-20
