x,y,J,P_finish,P_onsite,P_H,P_N,P_normal,P_finish_N,P_finish_normal,probability_residual,mec_gap,angle_calls,root_count,depth_capped,distance_K1,x_global,y_global,level,scan
-1300.0,-1200.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,1772.79823757803,2925.83302491977,389.230484541326,2,6
-1300.0,-1100.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,1706.70180276644,2875.83302491977,302.627944162883,2,6
-1300.0,-1000.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,1644.03421374759,2825.83302491977,216.025403784439,2,6
-1300.0,-900.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,1585.20217902295,2775.83302491977,129.422863405995,2,6
-1300.0,-800.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,1530.64803295386,2725.83302491977,42.8203230275511,2,6
-1300.0,-700.0,747.610334062616,6.39204074981158e-06,0.0,0.0,0.999993144349696,6.39204074981158e-06,0.0,6.39204074981158e-06,-4.6360955407998e-07,1.13686837721616e-13,108.0,0.0,0.0,1480.84464181492,2675.83302491977,-43.7822173508928,2,6
-1300.0,-600.0,747.501743261359,2.2039859994929e-05,0.0,0.0,0.999841699186775,0.000158934486472507,0.0,2.2039859994929e-05,6.33673247207867e-07,1.13686837721616e-13,132.0,2.0,0.0,1436.28628956709,2625.83302491977,-130.384757729337,2,6
-1300.0,-500.0,747.192568852577,3.11793602528265e-05,0.0,0.0,0.999400347011321,0.000586859267373826,0.0,3.11793602528265e-05,-1.27937213053597e-05,1.13686837721616e-13,132.0,2.0,0.0,1397.47477902281,2575.83302491977,-216.987298107781,2,6
-1300.0,-400.0,746.731988508877,3.18924770145033e-05,0.0,0.0,0.998725850672005,0.00124818932481853,0.0,3.18924770145033e-05,-2.59600031761176e-05,1.13686837721616e-13,132.0,2.0,0.0,1364.90043974324,2525.83302491977,-303.589838486224,2,6
-1300.0,-300.0,746.238700743359,2.6225780543997e-05,0.0,0.0,0.997977895564009,0.00200852143646792,0.0,2.6225780543997e-05,-1.3582999523587e-05,1.13686837721616e-13,132.0,2.0,0.0,1339.01854461308,2475.83302491977,-390.192378864668,2,6
-1300.0,-200.0,745.90136344557,1.66993240004775e-05,0.0,0.0,0.997420684088406,0.00270453427001253,0.0,1.66993240004775e-05,0.000125218358418167,1.13686837721616e-13,132.0,2.0,0.0,1320.22275212335,2425.83302491977,-476.794919243112,2,6
-1300.0,-100.0,745.522854330866,6.00892908033897e-06,0.0,0.0,0.996814740196951,0.0031892354439427,0.0,6.00892908033897e-06,3.97564089404945e-06,1.13686837721616e-13,132.0,2.0,0.0,1308.8183860378,2375.83302491977,-563.397459621556,2,6
-1300.0,0.0,745.409280437819,7.19622103530622e-08,0.0,0.0,0.996611787837795,0.00336257079640069,0.0,7.19622103530622e-08,-2.56413658042964e-05,1.13686837721616e-13,132.0,2.0,0.0,1304.99924139328,2325.83302491977,-650.0,2,6
-1300.0,100.0,745.522854330866,6.00892908034339e-06,0.0,0.0,0.996814740196951,0.00318923544394273,0.0,6.00892908034339e-06,3.97564089404945e-06,1.13686837721616e-13,132.0,2.0,0.0,1308.8183860378,2275.83302491977,-736.602540378444,2,6
-1300.0,200.0,745.90136344557,1.66993240004713e-05,0.0,0.0,0.997420684088406,0.00270453427001246,0.0,1.66993240004713e-05,0.000125218358418389,1.13686837721616e-13,132.0,2.0,0.0,1320.22275212335,2225.83302491977,-823.205080756888,2,6
-1300.0,300.0,746.238700743359,2.62257805439672e-05,0.0,0.0,0.997977895564009,0.00200852143646792,0.0,2.62257805439672e-05,-1.3582999523476e-05,1.13686837721616e-13,132.0,2.0,0.0,1339.01854461308,2175.83302491977,-909.807621135331,2,6
-1300.0,400.0,746.731988508877,3.18924770145239e-05,0.0,0.0,0.998725850672005,0.0012481893248185,0.0,3.18924770145239e-05,-2.59600031760066e-05,1.13686837721616e-13,132.0,2.0,0.0,1364.90043974324,2125.83302491977,-996.410161513775,2,6
-1300.0,500.0,747.192568852577,3.11793602528236e-05,0.0,0.0,0.999400347011321,0.000586859267373816,0.0,3.11793602528236e-05,-1.27937213055818e-05,1.13686837721616e-13,132.0,2.0,0.0,1397.47477902281,2075.83302491977,-1083.01270189222,2,6
-1300.0,600.0,747.501743261359,2.20398599949207e-05,0.0,0.0,0.999841699186775,0.000158934486472498,0.0,2.20398599949207e-05,6.33673247207867e-07,1.13686837721616e-13,132.0,2.0,0.0,1436.28628956709,2025.83302491977,-1169.61524227066,2,6
-1300.0,700.0,747.610334062616,6.39204074981163e-06,0.0,0.0,0.999993144349696,6.39204074981163e-06,0.0,6.39204074981163e-06,-4.63609553968958e-07,1.13686837721616e-13,108.0,0.0,0.0,1480.84464181492,1975.83302491977,-1256.21778264911,2,6
-1300.0,800.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,1530.64803295386,1925.83302491977,-1342.82032302755,2,6
