theta,pdf,radius_upper,radius_lower,center_x,center_y
5.47408639726539,0.0400753513212399,34.8334649282041,34.8334649282041,1476.17977102055,-0.26857117227414
5.4745586833746,0.038862979608108,34.464858848272,34.464858848272,1476.42727945615,0.0220746753310515
5.47503096948382,0.0376713825104749,34.0961716444113,34.0961716444112,1476.6748797601,0.312556941326179
5.47550325559304,0.0365005956689535,33.7274029448122,33.7274029448121,1476.92257249222,0.602875649899728
5.47597554170225,0.0353506549350893,33.3585523766874,33.3585523766874,1477.17035821292,0.893030825534172
5.47644782781147,0.0342215963721908,32.989619566276,32.9896195662759,1477.41823748325,1.18302249300099
5.47692011392069,0.0331134562561474,32.6206041388369,32.6206041388368,1477.66621086485,1.47285067736175
5.4773924000299,0.0320262710762508,32.2515057186487,32.2515057186487,1477.91427891998,1.76251540396856
5.47786468613912,0.0309600775360262,31.8823239290061,31.8823239290061,1478.16244221153,2.05201669846313
5.47833697224834,0.0299149125540723,31.5130583922221,31.513058392222,1478.41070130301,2.34135458677376
5.47880925835755,0.0288908132648927,31.1437087296199,31.1437087296199,1478.65905675853,2.63052909511922
5.47928154446677,0.0278878170197412,30.774274561536,30.7742745615359,1478.90750914284,2.91954025000503
5.47975383057599,0.0269059613874655,30.4047555073148,30.4047555073148,1479.15605902132,3.20838807822398
5.4802261166852,0.0259452841553662,30.0351511853103,30.0351511853102,1479.40470695997,3.49707260685444
5.48069840279442,0.0250058233300361,29.6654612128779,29.6654612128779,1479.65345352543,3.7855938632635
5.48117068890363,0.0240876171382382,29.2956852063809,29.2956852063809,1479.90229928495,4.07395187510001
5.48164297501285,0.023190704027755,28.9258227811791,28.9258227811791,1480.15124480644,4.36214667030169
5.48211526112207,0.0223151226682659,28.5558735516362,28.5558735516362,1480.40029065843,4.6501782770875
5.48258754723128,0.0214609119522085,28.1858371311076,28.1858371311076,1480.6494374101,4.93804672396342
5.4830598333405,0.0206281109956688,27.8164678737235,27.8164678737234,1481.0481654955,5.36590802874721
5.48416864102111,0.0187569393032311,26.9487951199156,26.9487951199155,1481.74554980252,6.14610763475267
5.4859139702731,0.0160443274051405,25.5791133412005,25.5791133412005,1482.64179011112,7.18222541100061
5.48765929952509,0.0136042134018643,24.2082346450356,24.2082346450355,1483.54095848159,8.21735247733527
5.48940462877709,0.0114227024931436,22.836136873538,22.8361368735379,1484.44307433967,9.25149519500664
5.49114995802908,0.00948581544879471,21.462797691609,21.4627976916089,1485.34815727112,10.2846599730005
5.49289528728108,0.0077794867120583,20.0881945852734,20.0881945852733,1486.25622702343,11.3168532683488
5.49464061653307,0.00628956247590151,18.7123048600017,18.7123048600017,1487.16730350753,12.3480815864383
5.49638594578507,0.00500179873176432,17.3351056390066,17.3351056390065,1488.08140679957,13.3783514813275
5.49813127503706,0.00390185929025989,15.9565738615195,15.9565738615195,1488.99855714267,14.4076695560637
5.49987660428905,0.00297531377329605,14.5766862810456,14.5766862810455,1489.91877494875,15.4360424630084
5.50162193354105,0.00220763557708987,13.195419463592,13.195419463592,1490.8420808003,16.4634769041645
5.50336726279304,0.00158419980553916,11.8127497858785,11.8127497858785,1491.7684954523,17.4899796315061
5.50511259204504,0.00109028117339517,10.4286534335215,10.4286534335215,1492.698039834,18.5155574473147
5.50685792129703,0.000711051878674509,9.04310639919371,9.0431063991937,1493.63073505088,19.5402172045199
5.50860325054902,0.000431579443736417,7.6560844807607,7.65608448076062,1494.56660238654,20.5639658070444
5.51034857980102,0.0002368245244382,6.2675632793931,6.26756327939308,1495.50566330462,21.5868102101518
5.51209390905301,0.000111638686770421,4.87751819765471,4.8775181976547,1496.44793945083,22.6087574207996
5.51383923830501,4.07621503606106e-05,3.48592443756054,3.48592443756052,1497.39345265485,23.629814498001
5.515584567557,8.82149822337895e-06,2.09275699861492,2.09275699861487,1498.34222493245,24.6499885531854
5.517329896809,3.27352118954078e-07,0.697990675819257,0.697990675819257,1499.29427848744,25.6692867505671
