x,y,expected_radius,worst_lower,worst_upper,normal_lower,no_signal_radius,P_N,worst_calls
959.8214000266946,516.3445248625865,25.32646995411613,49.78123765078801,49.78123805078802,48.97179713556532,49.78123805078802,0.0003994923748551799,367
955.4342047266355,508.85549930048,25.32637764845476,49.52442583292726,49.52577329630793,49.52442583292726,45.29414422332185,0.0003063242424314569,511
949.3119030855116,500.7833167605088,25.32637056316269,50.23587282848321,50.2372514537544,50.23587282848321,39.80566634737913,0.0002130768387028179,503
943.2368949276872,494.6690105586737,25.32638427426349,50.89150954295811,50.89291761256611,50.89150954295811,34.95778676252792,0.0001480406332716083,503
935.0210792855505,488.5985599676649,25.32637639290235,51.7140594499656,51.71550545760289,51.7140594499656,29.07164535511561,8.849169597509315e-05,491
927,484.6003714143262,25.326381345989,52.4538968697122,52.45537802096683,52.4538968697122,23.89335743840827,5.141172641756672e-05,487
916.9526709958292,481.8517397939654,25.3264053562056,53.29555535827063,53.2970778701192,53.29555535827063,18.05223518911099,2.390601554608367e-05,483
903,481.7829292494836,25.3264114323488,54.30153540778614,54.30310994907781,54.30153540778614,10.98811232391314,6.39524923910233e-06,475
916.6688388690682,580.9577936949926,25.08408871811293,49.5267048810306,49.52863247871741,49.52670488103036,49.52670528103061,0.0003728747712888142,539
919.0043849096462,577.6871914476643,25.0858184657569,49.52670488103066,49.52670528103067,49.48563249230456,49.52670528103067,0.0003740068033964938,455
921.326767868713,574.4072292894488,25.08863165939756,49.52670488103066,49.52670528103067,49.44595410997181,49.52670528103067,0.0003751330106108813,435
923.8130318079101,570.8645555257477,25.09288803741079,49.52670488103066,49.52670528103067,49.40480569704988,49.52670528103067,0.000376339316073355,419
926.1079564486072,567.5653229996273,25.09799403985117,49.5267048810306,49.52670528103061,49.36808775086354,49.52670528103061,0.0003774533730327469,415
928.5645635410048,564.0020201265964,25.10475146363675,49.52670488103077,49.52670528103078,49.33017654594832,49.52670528103078,0.0003786465557746096,403
930.8318699726143,560.6837470948717,25.11221041717716,49.52670488103066,49.52670528103067,49.29651147837873,49.52670528103067,0.0003797483924277229,399
933.2586490628438,557.1000633729743,25.1215359171589,49.52670488103066,49.52842804285412,49.2619400466676,49.52670528103067,0.0003809283774576185,391
935.4981793188484,553.7629810245253,25.13141206594531,49.52670488103066,49.5280040751737,49.23142599035212,49.52670528103067,0.0003820179245864046,391
937.894961329702,550.1591661341881,25.14337687346089,49.52670488103066,49.52670528103067,49.20030324068507,49.52670528103067,0.0003831846378110117,391
940.1065593787904,546.8035069683672,25.15573849833519,49.5267048810306,49.52670528103061,49.17304442746666,49.52670528103061,0.0003842618270319514,391
942.473177323,543.1798119925843,25.17041862984387,49.52670488103066,49.52808133483985,49.1454860714143,49.52670528103067,0.0003854151952573857,379
944.6566890799382,539.8058098030176,25.18533852996724,49.52670488103055,49.52670528103055,49.12159327671225,49.52670528103055,0.0003864799590228276,379
946.9929780718095,536.1624872098575,25.20281489712512,49.52670488103066,49.52670528103067,49.0977223275468,49.52670528103067,0.0003876199099560905,379
949.1482514081766,532.7703770681561,25.22037071150958,49.52670488103072,49.52777650491922,49.07731335355106,49.52670528103072,0.0003886721815556054,379
951.4540486750774,529.107680693172,25.24072961563093,49.52670488103072,49.52670528103072,49.05726066905788,49.52670528103072,0.0003897986438060647,379
953.5809334298634,525.697698932554,25.26100432319654,49.5267048810306,49.52670528103061,49.04046087062738,49.52670528103061,0.0003908383573678194,379
955.8560783235641,522.0158839610982,25.28433809743695,49.52670488103072,49.52670528103072,49.02436574417586,49.52670528103072,0.0003919512604487051,379
957.9544263136331,518.5882681599235,25.30742007382863,49.52670488103066,49.52670528103067,49.0113086017636,49.52670528103067,0.0003929783509408793,379
960.1987603214994,514.8875911093686,25.33382721358532,49.5267048810306,49.52670528103061,48.99931940653789,49.52670528103061,0.000394077625270804,383
962.2684253519128,511.4425800745861,25.3598112143,49.5267048810306,49.52670528103061,48.99014715095829,49.52670528103061,0.0003950920285029975,383
964.4817921079492,507.7232987764531,25.38939711718998,49.52670488103072,49.52670528103072,48.98242204284515,49.52670528103072,0.0003961776054074948,379
966.5226299821517,504.261132526963,25.41838442096051,49.52670488103066,49.52670528103067,48.97728633726467,49.52670528103067,0.000397179258032167,383
968.7048752778961,500.5235061089577,25.45126211619099,49.52670488103072,49.52670528103072,48.97399402250962,49.52670528103072,0.000398251069745244,383
970.7167438077621,497.0444258588882,25.48336112078051,49.5267048810306,49.52670528103061,48.97305670767734,49.52670528103061,0.0003992399092591599,383
972.8677156030292,493.2887147268476,25.51965142178918,49.52670488103066,49.52670528103067,48.97437728217057,49.52670528103067,0.0004002978889248545,383
