x,y,J,J_lower,P_H,P_N,P_A,P_loc,E_radius_loss,safe_margin,angle_calls
885,595,2134.64077201795,2134.64077201795,0,0.000181285846389622,0.999818704855892,0,25.1107326956685,-62.3230157142261,630
885,600,2133.71908258243,2133.71908258242,0,0.000206725888576191,0.999793277289124,0,25.1160376747022,-65.1319459749996,630
885,605,2133.04881055191,2133.04881055191,0,0.000234729095479505,0.999765258682998,0,25.1225533024046,-67.9568975182526,630
885,610,2132.6320872475,2132.63208724749,0,0.00026546913439347,0.999734540913592,0,25.1302766046904,-70.7977435431649,558
885,615,2132.47183968472,2132.47183968471,0,0.000299127366814102,0.999700864207294,0,25.1392029125271,-73.6543578812762,558
885,620,2132.57280608689,2132.57280608689,0,0.000335893131864212,0.999664112187199,0,25.1493352235238,-76.5266150066968,558
885,625,2132.94082155708,2132.94082155707,0,0.000375964041998581,0.999624041216704,0,25.1606758689776,-79.4143900458707,558
885,630,2133.58389850864,2133.58389850864,0,0.000419546291712853,0.999580444238836,0,25.1732355578841,-82.3175587868936,594
885,635,2134.51341157687,2134.51341157686,0,0.000466854980032643,0.999533156759384,0,25.1870422491013,-85.2359976884027,594
885,640,2135.73793296001,2135.73793296,0,0.000518114447617304,0.999481876798281,0,25.2020873060514,-88.1695838880373,594
885,645,2137.27091650918,2137.27091650917,0,0.000573558629375942,0.999426448807803,0,25.2183904403879,-91.1181952104851,594
885,650,2139.12765702686,2139.12765702686,0,0.000633431423562139,0.999366565476305,0,25.2359709226243,-94.0817101751168,594
885,655,2141.32618633562,2141.32618633562,0,0.000697987078389066,0.999302013810885,0,25.2548551320668,-97.0600080032223,594
885,660,2143.88704770375,2143.88704770374,0,0.000767490597288926,0.999232508551806,0,25.2750718808639,-100.052968624853,594
885,665,2146.83377684745,2146.83377684745,0,0.000842218164030704,0.999157781222433,0,25.2966552181611,-103.06047268528,594
885,670,2150.19392049408,2150.19392049407,0,0.000922457589008971,0.999077542561246,0,25.3196505187873,-106.082401551076,558
885,675,2153.99786243348,2153.99786243347,0,0.00100850877812482,0.998991489134184,0,25.3441026644404,-109.118637315827,558
885,680,2158.27860842125,2158.27860842125,0,0.00110068422579921,0.998899310962306,0,25.370052042029,-112.169062805489,594
885,685,2163.07436649447,2163.07436649447,0,0.0011993095337902,0.998800687309208,0,25.39755306395,-115.233561583385,558
885,690,2168.42789471183,2168.42789471183,0,0.00130472395763003,0.998695276810385,0,25.4266658353555,-118.312017954865,558
885,695,2174.38753040581,2174.38753040581,0,0.00141728098265792,0.998582716843816,0,25.4574613938803,-121.404316971629,594
885,700,2181.00609031177,2181.00609031176,0,0.00153734893180097,0.998462639498371,0,25.490009469714,-124.510344435713,594
885,705,2188.3426421245,2188.3426421245,0,0.00166531160745105,0.998334690835946,0,25.524389308059,-127.629986903172,594
885,710,2196.46396932525,2196.46396932525,0,0.00180156897000306,0.998198429499892,0,25.5606965356035,-130.763131687433,630
885,715,2205.44148427738,2205.44148427738,0,0.0019465378558607,0.998053450077706,0,25.5990147988493,-133.909666862353,630
885,720,2215.35631198581,2215.35631198581,0,0.00210065273798504,0.997899339104051,0,25.6394514633496,-137.069481264982,630
885,725,2226.29771501259,2226.29771501259,0,0.00226436653236078,0.997735630676109,0,25.6821191221999,-140.242464498028,630
885,730,2238.36511222609,2238.36511222608,0,0.00243815145408985,0.99756183794695,0,25.7271460565288,-143.42850693205,594
885,735,2251.66779432469,2251.66779432468,0,0.00262249992719764,0.997377491034065,0,25.7746677997007,-146.627499707372,630
885,740,2266.32496444884,2266.32496444883,0,0.00281792555265787,0.997182068287244,0,25.8248198466155,-149.839334735728,738
885,745,2282.46922049406,2282.46922049405,0,0.00302496413961569,0.996975030917173,0,25.8777577500773,-153.063904701653,738
885,750,2300.24672183992,2300.24672183991,0,0.00324417480532234,0.996755820383683,0,25.9336497462197,-156.301103063621,738
890,450,2284.14440762297,2284.14440762297,0,0,1.00000000498819,0,25.5816964123078,7.12292234029496,594
890,455,2273.17636383672,2273.17636383671,0,0,1.00000000387123,0,25.5387979600097,4.84636162932225,594
890,460,2262.74501756437,2262.74501756437,0,0,1.00000000522963,0,25.4983193633605,2.54993278724999,594
890,465,2252.82922941908,2252.82922941908,0,0,1.00000000612848,0,25.4601773691402,0.233772723322318,594
890,470,2243.40944662804,2243.40944662804,0,3.51107706566831e-08,0.999999968534927,0,25.4242967341995,-2.10198174804714,594
890,475,2234.46707128566,2234.46707128566,0,1.86590591336089e-07,0.999999819517092,0,25.3906051136078,-4.45719393296451,594
890,480,2225.98442866291,2225.98442866291,0,5.02370532430793e-07,0.999999501554727,0,25.3590334594936,-6.83172728316777,630
890,485,2217.94480068133,2217.94480068133,0,1.03297828038674e-06,0.999998968638235,0,25.3295163870894,-9.22544542056062,630
