x,y,J,J_lower,P_H,P_N,P_A,P_loc,E_radius_loss,safe_margin,angle_calls,x_global,y_global,C1
-368.75,729,803278.586772878,803278.586772878,0,0.720108934708795,0.279920971802117,0,440.616793923017,0,228,171,-368.75,27633.9434909301
-368.75,754,857312.983771837,857312.983771837,0,0.734488137797125,0.265446312421006,0,458.342129324329,0,204,146,-368.75,27633.9434909301
-368.75,779,917469.754119076,917469.754119075,0,0.749344322103116,0.250700282777955,0,477.607213471467,0,204,121,-368.75,27633.9434909301
-368.75,804,984355.544721471,984355.54472147,0,0.764352324840676,0.235724926415086,0,498.388607387211,0,204,96,-368.75,27633.9434909301
-368.75,829,1058979.02761173,1058979.02761173,0,0.779329267258558,0.220571113852948,0,520.785474729211,0,204,71,-368.75,27633.9434909301
-368.75,854,1143434.64807814,1143434.64807814,0,0.794589188316928,0.205301803719203,0,545.292282474728,0,204,46,-368.75,27633.9434909301
-368.75,879,1240061.41740579,1240061.41740579,0,0.810094419646926,0.189997195098472,0,572.29780914008,0,204,21,-368.75,27633.9434909301
-368.75,904,1351772.96098553,1351772.96098553,0,0.825453598810525,0.174763284765028,0,602.130056818817,0,204,-4,-368.75,27633.9434909301
-368.75,929,1476275.99476024,1476275.99476024,0,0.84035174745998,0.159748135616906,0,633.941340666701,0,156,-29,-368.75,27633.9434909301
-368.75,954,1501291.11800202,1501291.11800202,0,0.854647653864148,0.145135134640459,0,644.017718010486,0,156,-54,-368.75,27633.9434909301
-368.75,979,1526605.53925217,1526605.53925217,0,0.869109087895125,0.13100550539711,0,654.257220659895,0,132,-79,-368.75,27633.9434909301
-368.75,1004,1550420.06403628,1550420.06403628,0,0.882711834374579,0.117404680973373,0,663.893069983896,0,132,-104,-368.75,27633.9434909301
-368.75,1029,1572626.5478748,1572626.54787479,0,0.895394681191673,0.104377004613467,0,672.878576998008,0,132,-129,-368.75,27633.9434909301
-368.75,1054,1595039.77498914,1595039.77498914,0,0.908191481314756,0.0919655381840701,0,681.985849528727,0,132,-154,-368.75,27633.9434909301
-368.75,1079,1615405.43087483,1615405.43087483,0,0.919818699784701,0.0802118386023066,0,690.254567136046,0,132,-179,-368.75,27633.9434909301
-368.75,1104,1634365.57018125,1634365.57018125,0,0.930642252220951,0.0691556935304509,0,697.9576291167,0,132,-204,-368.75,27633.9434909301
-368.75,1129,1653243.07926787,1653243.07926787,0,0.941415760958021,0.058834804727032,0,705.657834400909,0,132,-229,-368.75,27633.9434909301
-368.75,1154,1669302.25626241,1669302.25626241,0,0.950581459781994,0.0492844032735547,0,712.189975334497,0,132,-254,-368.75,27633.9434909301
