time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
70,0.000420124459781417,18.100812166999209,1032.6663738455068,263.44636249168644,25.093419524619399,28.022056112422931,400.46691312911508,2347.2583394917924,-6.3623809004861241e-09,1.6428841111298812e-16,1.1061278322108099e-14
71,0.00041980547174059839,18.046118572574411,1031.9367176866047,265.09036901897298,25.057395534488528,28.022690558346909,408.76918801991633,2379.6890346082555,-6.5897360389879927e-09,1.6428841111298812e-16,1.1061278322108099e-14
72,0.00041948897545775621,17.992019790252431,1031.2125128650005,266.71950524368924,25.021482401057153,28.023335247279395,417.12287645311841,2412.0968928296238,-6.8241054554327818e-09,1.6428841111298812e-16,1.1061278322108099e-14
73,0.00041917491893585761,17.938502863818972,1030.4936467201467,268.33409507119239,24.985679181455104,28.023990152641669,425.5275163851029,2444.4820836348504,-7.0575394255464043e-09,1.6428841111298812e-16,1.1061278322108099e-14
74,0.00041886325195705906,17.885555322348907,1029.7800103984657,269.93445027461058,24.949984952911578,28.024655248497751,433.98265575532707,2476.8447730238195,-7.2887500538859718e-09,1.6428841111298812e-16,1.1061278322108099e-14
75,0.00041855392599832132,17.833165149643317,1029.0714986805294,271.52087125891705,24.914398812029663,28.025330509493013,442.48785211745093,2509.1851236342004,-7.516824216478704e-09,1.6428841111298812e-16,1.1061278322108099e-14
76,0.00041824689415216046,17.781320757331198,1028.3680098169332,273.09364773338672,24.878919874102834,28.026015910803565,451.04267229297164,2541.5032948530238,-7.7470470804596364e-09,1.6428841111298812e-16,1.1061278322108099e-14
77,0.00041794211105218625,17.730010960845824,1027.669445372821,274.65305931218768,24.843547272468001,28.026711428092799,459.64669204480759,2573.7994429232299,-7.9759806538502786e-09,1.6428841111298812e-16,1.1061278322108099e-14
78,0.00041763953280301962,17.679224957722241,1026.9757100806314,276.19937605694389,24.808280157893591,28.027417037475342,468.29949576881319,2606.0737210454604,-8.2073745696794157e-09,1.6428841111298812e-16,1.1061278322108099e-14
79,0.00041733911691431874,17.62895230781945,1026.28671170082,277.73285897118035,24.773117697997627,28.028132715485416,477.00067620155721,2638.3262794753605,-8.436493872067577e-09,1.6428841111298812e-16,1.1061278322108099e-14
80,0.00041704082223850296,17.579182915168776,1025.6023608898536,279.25376045411394,24.738059076694849,28.028858439049436,485.74983414298129,2670.5572656166069,-8.6671586489872059e-09,1.6428841111298812e-16,1.1061278322108099e-14
