time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
115,0.00040769013698888513,16.094301049430531,1004.0415375104918,326.05914043090343,23.571050155094294,28.060428487581749,819.56873139019899,3786.0242137482155,7.78344517326335e-08,1.5320262148437906e-16,1.0661674123910048e-14
116,0.00040744866047636661,16.057892894234104,1003.4819973142514,327.24601097748075,23.539290849650101,28.061502658141677,829.83084293902141,3817.5583127996288,7.832079314025883e-08,1.5320262148437906e-16,1.0661674123910048e-14
117,0.00040720837174881836,16.021761438342661,1002.9250738374022,328.42596404143347,23.507613234312601,28.062586184264166,840.13013222242625,3849.0748745689712,7.8807006630306989e-08,1.5320262148437906e-16,1.0661674123910048e-14
118,0.00040696925549662752,15.985902996801535,1002.3707337042281,329.59909174662823,23.476016864840233,28.063679050213977,850.46638337361026,3880.5739807367704,7.9287961286627273e-08,1.5320262148437906e-16,1.0661674123910048e-14
119,0.00040673129673447496,15.950313963615704,1001.8189442435165,330.76548424294077,23.444501302815084,28.064781240365878,860.83938338876453,3912.0557119461432,7.9771673015798527e-08,1.5320262148437906e-16,1.0661674123910048e-14
120,0.00040649448079180202,15.914990809403733,1001.2696734678941,331.9252297649067,23.413066115518546,28.065892739200571,871.24892206598383,3943.5201478246131,8.0249247753150822e-08,1.5320262148437906e-16,1.0661674123910048e-14
121,0.00040625891541968824,15.879868980716825,1000.7232496857011,333.00827548207934,23.381709215614435,28.067011879142338,881.69368544034273,3974.9673724793338,8.0730531664257335e-08,1.5320262148437906e-16,1.0661674123910048e-14
122,0.00040602446354902111,15.844956380783604,1000.1793282924642,334.08609048040995,23.350428566442343,28.068137039393623,892.1723936703803,4006.3974701983771,8.1212342592293886e-08,1.5320262148437906e-16,1.0661674123910048e-14
123,0.00040579111171275967,15.810267551692986,999.63786275276254,335.15831120767535,23.31922379529966,28.069268249741388,902.68487494109229,4037.8105187984029,8.1691183600304375e-08,1.5320262148437906e-16,1.0661674123910048e-14
124,0.00040555884652258004,15.775805614943881,999.09881772657866,336.22485962640303,23.288094523215523,28.070405528174565,913.23095200862178,4069.206594865555,8.2171388277700883e-08,1.5320262148437906e-16,1.0661674123910048e-14
