budget_m,range_m,true_angle_deg,second_error_deg,radius_m,target_distance_to_center_m,reception_radius_m
750.0,1499.99,0,0.5,36.91277758250828,32.643394757937926,1499.99
750.0,1499.99,0,1,26.044527459371047,26.03307448502506,1499.99
750.0,1499.99,0.5,-1,54.73233431440339,50.634394303251476,1499.99
750.0,1499.99,0.5,-0.5,45.914203149391426,41.37682877876983,1499.99
750.0,1499.99,0.5,0,35.304331030761844,30.85375361989579,1499.99
750.0,1499.99,0.5,0.5,24.404771806290594,21.16914669662096,1499.99
750.0,1499.99,0.5,1,13.286765301842522,13.210319950144298,1499.99
750.0,1499.99,1,-1,44.27626860331513,44.2704128675121,1499.99
750.0,1499.99,1,-0.5,33.61218353864042,33.60351575168724,1499.99
750.0,1499.99,1,0,22.679421504615163,22.670727324269688,1499.99
750.0,1499.99,1,0.5,11.508524092096359,11.499823823137701,1499.99
750.0,1499.99,1,1,0.005718207074303804,0.005718207074668174,1499.99
1000.0,5.01,-1,-1,2.637247364403912,2.3761423776590975,1000.0
1000.0,5.01,-1,-0.5,10.473553968039239,5.469401395647914,1000.0
1000.0,5.01,-1,0,18.107165078155667,13.101383806668847,1000.0
1000.0,5.01,-1,0.5,25.546963375484143,20.54075950725065,1000.0
1000.0,5.01,-1,1,30.29798065037445,30.2979806503748,1000.0
1000.0,5.01,-0.5,-1,2.6044884092627405,2.4073696837681244,1000.0
1000.0,5.01,-0.5,-0.5,10.441650303935326,5.434949633053638,1000.0
1000.0,5.01,-0.5,0,18.076078968405177,13.068453837430248,1000.0
1000.0,5.01,-0.5,0.5,25.51665923581119,20.508795359805987,1000.0
1000.0,5.01,-0.5,1,30.299528904724642,30.235889689025143,1000.0
1000.0,5.01,0,-1,2.5715258873932174,2.4392786617052264,1000.0
1000.0,5.01,0,-0.5,10.409548454669455,5.401019299105771,1000.0
1000.0,5.01,0,0,18.044799815457747,13.035856101515156,1000.0
1000.0,5.01,0,0.5,25.486166969104417,20.47711669270676,1000.0
1000.0,5.01,0,1,30.301086807213967,30.173863451998702,1000.0
1000.0,5.01,0.5,-1,2.53836225880396,2.4718336487986123,1000.0
1000.0,5.01,0.5,-0.5,10.37725081724859,5.3676196378907886,1000.0
1000.0,5.01,0.5,0,18.013329956061003,13.003594218066619,1000.0
1000.0,5.01,0.5,0.5,25.455488854436954,20.445726364020707,1000.0
1000.0,5.01,0.5,1,30.30265424207098,30.11190695531012,1000.0
1000.0,5.01,1,-1,2.5049999999996713,2.5050000000001016,1000.0
1000.0,5.01,1,-0.5,10.344759804735522,5.33475980473575,1000.0
1000.0,5.01,1,0,17.981671742593267,12.971671742593495,1000.0
1000.0,5.01,1,0.5,25.424627186106466,20.414627186106692,1000.0
1000.0,5.01,1,1,30.30423109273814,30.050025200610335,1000.0
1000.0,20,-1,-1,10.517834111934727,9.495670442002993,1000.0
1000.0,20,-1,-0.5,18.150310615470357,1.965608804446955,1000.0
1000.0,20,-1,0,25.589023686999447,5.644529337983546,1000.0
1000.0,20,-1,0.5,30.29583182720937,15.413220921649696,1000.0
1000.0,20,-1,1,29.926326405587552,29.926326405587588,1000.0
1000.0,20,-0.5,-1,10.389675739999937,9.617730692729321,1000.0
1000.0,20,-0.5,-0.5,18.025436424441725,2.0361669844622337,1000.0
1000.0,20,-0.5,0,25.46729073105062,5.499122486068538,1000.0
1000.0,20,-0.5,0.5,30.30205124517875,15.158524834102403,1000.0
1000.0,20,-0.5,1,29.932357475680874,29.6817236701653,1000.0
1000.0,20,0,-1,10.260644604282362,9.742564003328951,1000.0
1000.0,20,0,-0.5,17.89971285785192,2.126089038156648,1000.0
1000.0,20,0,0,25.344730737509014,5.359155872572412,1000.0
1000.0,20,0,0.5,30.30831350850509,14.905446458183553,1000.0
1000.0,20,0,1,29.93843005938249,29.437990899134057,1000.0
1000.0,20,0.5,-1,10.130749673561683,9.87003201221288,1000.0
1000.0,20,0.5,-0.5,17.773148675280098,2.2329211146095322,1000.0
1000.0,20,0.5,0,25.221352265184418,5.225029526195756,1000.0
1000.0,20,0.5,0.5,30.31461819140532,14.654094201553038,1000.0
1000.0,20,0.5,1,29.944543743102987,29.19516931171953,1000.0
1000.0,20,1,-1,9.99999999999979,9.999999999999982,1000.0
1000.0,20,1,-0.5,17.64575271740206,2.354247282597711,1000.0
1000.0,20,1,0,25.097163951799253,5.097163951799481,1000.0
1000.0,20,1,0.5,30.32096486396279,14.404581666110179,1000.0
1000.0,20,1,1,29.9506981092463,28.953300585225364,1000.0
1000.0,100,-1,-1,29.284317536442405,24.71601920865064,1000.0
1000.0,100,-1,-0.5,28.94499643266341,11.25984306333469,1000.0
1000.0,100,-1,0,28.615602998065363,3.168481703578186,1000.0
1000.0,100,-1,0.5,28.295752773420293,15.373209154152738,1000.0
1000.0,100,-1,1,27.98508136172343,27.985081361722905,1000.0
1000.0,100,-0.5,-1,29.31374579059734,25.83498347025394,1000.0
1000.0,100,-0.5,-0.5,28.973559035963756,12.268379605598705,1000.0
1000.0,100,-0.5,0,28.643333730848006,1.7614816875546484,1000.0
1000.0,100,-0.5,0.5,28.322683641322218,14.168351174368466,1000.0
1000.0,100,-0.5,1,28.011242709849874,26.8472517103608,1000.0
1000.0,100,0,-1,29.343486691325676,26.991983602409036,1000.0
1000.0,100,0,-0.5,29.002424332090516,13.362209864850243,1000.0
1000.0,100,0,0,28.67135763281593,0.5004604090609243,1000.0
1000.0,100,0,0.5,28.349898560332477,13.001364747687807,1000.0
1000.0,100,0,1,28.037679373737085,25.731249077634303,1000.0
1000.0,100,0.5,-1,29.37353986033197,28.182838477542113,1000.0
1000.0,100,0.5,-0.5,29.031591929425623,14.522980760444756,1000.0
1000.0,100,0.5,0,28.699674300917813,1.2275178969220502,1000.0
1000.0,100,0.5,0.5,28.377397117685558,11.884381519400732,1000.0
1000.0,100,0.5,1,28.064390932472502,24.640478853696116,1000.0
1000.0,100,1,-1,29.403904884783437,29.403904884783266,1000.0
1000.0,100,1,-0.5,29.06106140259549,15.73670045781698,1000.0
1000.0,100,1,0,28.728283299111343,2.6259723800252153,1000.0
1000.0,100,1,0.5,28.40517886837547,10.83391134519242,1000.0
1000.0,100,1,1,28.091376933635452,23.578887970449856,1000.0
1000.0,250,-1,-1,25.480599775898902,16.725213286148552,1000.0
1000.0,250,-1,-0.5,25.24712333245137,7.4612520247363685,1000.0
1000.0,250,-1,0,25.019774740064424,6.510183820008862,1000.0
1000.0,250,-1,0.5,24.798355759312,15.12408275924413,1000.0
1000.0,250,-1,1,24.582677053846513,24.58267705384646,1000.0
1000.0,250,-0.5,-1,25.53264030664896,18.521838518084166,1000.0
1000.0,250,-0.5,-0.5,25.297792612704676,8.404817344204579,1000.0
1000.0,250,-0.5,0,25.06911748423206,3.3983481503806705,1000.0
1000.0,250,-0.5,0.5,24.846414661274956,12.429356370429574,1000.0
1000.0,250,-0.5,1,24.62949289768296,22.110692722744677,1000.0
1000.0,250,0,-1,25.585643309104622,20.67346309616728,1000.0
1000.0,250,0,-0.5,25.349396965264717,10.287029664513986,1000.0
1000.0,250,0,0,25.119368926937277,0.4384602155755838,1000.0
1000.0,250,0,0.5,24.89535686262208,9.95192775016616,1000.0
1000.0,250,0,1,24.67716756843101,19.78979421104438,1000.0
1000.0,250,0.5,-1,25.63961937476796,23.08710618755272,1000.0
1000.0,250,0.5,-0.5,25.401946580294787,12.707259814076597,1000.0
1000.0,250,0.5,0,25.170538877518577,2.924008372330144,1000.0
1000.0,250,0.5,0.5,24.94519181115062,7.912714271046914,1000.0
1000.0,250,0.5,1,24.725710170489204,17.685213064722852,1000.0
1000.0,250,1,-1,25.694579171245007,25.694579171245376,1000.0
1000.0,250,1,-0.5,25.455451717482415,15.422632923182162,1000.0
1000.0,250,1,0,25.22263720873324,6.071409112514588,1000.0
1000.0,250,1,0.5,24.995929012411796,6.739423716366056,1000.0
1000.0,250,1,1,24.775129860751058,15.88952199480432,1000.0
1000.0,500,-1,-1,20.37728256156461,12.255134088799426,1000.0
1000.0,500,-1,-0.5,20.271373212396227,9.194514397286842,1000.0
1000.0,500,-1,0,20.168087018782288,10.286576236148564,1000.0
1000.0,500,-1,0.5,20.06736847281703,14.539187812736245,1000.0
1000.0,500,-1,1,19.96916406853682,19.969164068536973,1000.0
1000.0,500,-0.5,-1,20.41773531002033,11.795775087787428,1000.0
1000.0,500,-0.5,-0.5,20.310826339734717,6.278345697557571,1000.0
1000.0,500,-0.5,0,20.206561899017323,5.257970535111378,1000.0
1000.0,500,-0.5,0.5,20.104885707393912,10.057418450535108,1000.0
1000.0,500,-0.5,1,20.005743516615826,16.043417302154943,1000.0
1000.0,500,0,-1,20.45968589567222,13.428777542983932,1000.0
1000.0,500,0,-0.5,20.35174152365169,6.761474833026906,1000.0
1000.0,500,0,0,20.246463947547117,0.35340334277125307,1000.0
1000.0,500,0,0.5,20.143796081018813,6.389587087479453,1000.0
1000.0,500,0,1,20.043682901677453,12.85420385415489,1000.0
1000.0,500,0.5,-1,20.503181625097792,16.56664425690531,1000.0
1000.0,500,0.5,-0.5,20.394164960348302,10.202129668413681,1000.0
1000.0,500,0.5,0,20.287838286671093,4.883733150393904,1000.0
1000.0,500,0.5,0.5,20.18414367709228,5.565382943839581,1000.0
1000.0,500,0.5,1,20.08302530182244,11.081796876395357,1000.0
1000.0,500,1,-1,20.54827155966912,20.548271559669068,1000.0
1000.0,500,1,-0.5,20.43814455393366,14.669483158837597,1000.0
1000.0,500,1,0,20.33073170158939,9.972811708654906,1000.0
1000.0,500,1,0.5,20.225974198697134,8.495950497868971,1000.0
1000.0,500,1,1,20.1238153733218,11.430944720024204,1000.0
1000.0,750,-1,-1,17.661180123837074,15.72285374812751,1000.0
1000.0,750,-1,-0.5,17.6378189466102,13.723727005832776,1000.0
1000.0,750,-1,0,17.61585923309321,13.388278015015823,1000.0
1000.0,750,-1,0.5,17.595292416263074,14.817289671471055,1000.0
1000.0,750,-1,1,17.576110495626626,17.57611049562655,1000.0
1000.0,750,-0.5,-1,17.66511755538846,11.483604445518935,1000.0
1000.0,750,-0.5,-0.5,17.641527313974336,8.002331062738858,1000.0
1000.0,750,-0.5,0,17.619339985513538,6.785280645237084,1000.0
1000.0,750,-0.5,0.5,17.59854690996562,8.803628778143285,1000.0
1000.0,750,-0.5,1,17.57913999512058,12.573151768871297,1000.0
1000.0,750,0,-1,17.669466193093836,10.207938978264323,1000.0
1000.0,750,0,-0.5,17.64562517838345,5.2147229665500845,1000.0
1000.0,750,0,0,17.623188678934298,0.30761390263305627,1000.0
1000.0,750,0,0.5,17.60214793273232,4.745783875424995,1000.0
1000.0,750,0,1,17.58249474703625,9.701871805667814,1000.0
1000.0,750,0.5,-1,17.67425021910725,12.820808313868913,1000.0
1000.0,750,0.5,-0.5,17.650135925206847,8.829436053115863,1000.0
1000.0,750,0.5,0,17.627427911345897,6.44453756266142,1000.0
1000.0,750,0.5,0.5,17.606117304216742,7.396125867495755,1000.0
1000.0,750,0.5,1,17.586195801376697,10.821920717224533,1000.0
1000.0,750,1,-1,17.679495949633896,17.67949594963398,1000.0
1000.0,750,1,-0.5,17.655085032485104,14.713341456405924,1000.0
1000.0,750,1,0,17.63208233289655,13.0564671814879,1000.0
1000.0,750,1,0.5,17.610478856562,13.196008775535704,1000.0
1000.0,750,1,1,17.590266181788166,15.070129311281098,1000.0
1000.0,999,-1,-1,22.95781938216169,22.95781938216169,1000.0
1000.0,999,-1,-0.5,23.18596201146453,19.84950717350753,1000.0
1000.0,999,-1,0,23.418184487766023,17.7845225444148,1000.0
1000.0,999,-1,0.5,23.65459788363462,17.168687757959077,1000.0
1000.0,999,-1,1,23.895316890278846,18.17465711998202,1000.0
1000.0,999,-0.5,-1,23.070747616954304,15.284932817591207,1000.0
1000.0,999,-0.5,-0.5,23.30090506336132,11.262888460244929,1000.0
1000.0,999,-0.5,0,23.535197138030394,8.708026359686976,1000.0
1000.0,999,-0.5,0.5,23.773736694925777,9.02370644313533,1000.0
1000.0,999,-0.5,1,24.01664027821885,12.023352469287866,1000.0
1000.0,999,0,-1,23.18465246910252,10.154504606242693,1000.0
1000.0,999,0,-0.5,23.416851420714487,4.859962088779772,1000.0
1000.0,999,0,0,23.653240649802207,0.5499106150204837,1000.0
1000.0,999,0,0.5,23.89393482657858,5.835613041786206,1000.0
1000.0,999,0,1,24.139052384771325,11.216758078987466,1000.0
1000.0,999,0.5,-1,23.29954594316465,11.696651591809667,1000.0
1000.0,999,0.5,-0.5,23.533813491464606,9.25256606900987,1000.0
1000.0,999,0.5,0,23.77232785081877,9.540781847295703,1000.0
1000.0,999,0.5,0.5,24.015205543372176,12.408736206187866,1000.0
1000.0,999,0.5,1,24.262566929873632,16.595978946723903,1000.0
1000.0,999,1,-1,23.415440162679243,18.33069913968012,1000.0
1000.0,999,1,-0.5,23.65180380884971,17.723682409348854,1000.0
1000.0,999,1,0,23.892471700788906,18.6900577288037,1000.0
1000.0,999,1,0.5,24.13756224910041,21.036233739192237,1000.0
1000.0,999,1,1,24.387197779917468,24.3871977799177,1000.0
1000.0,1000,-1,-1,22.998999382904497,22.998999382904728,1000.0
1000.0,1000,-1,-0.5,23.22787566552852,19.883266662064667,1000.0
1000.0,1000,-1,0,23.46085172642807,17.809434700646833,1000.0
1000.0,1000,-1,0.5,23.69803928555311,17.184266106673597,1000.0
1000.0,1000,-1,1,23.939553707464146,18.182729622412122,1000.0
1000.0,1000,-0.5,-1,23.112931895936736,15.31114964905595,1000.0
1000.0,1000,-0.5,-0.5,23.343844324942992,11.282922225734227,1000.0
1000.0,1000,-0.5,0,23.57891194553584,8.71969213255663,1000.0
1000.0,1000,-0.5,0.5,23.818248282037047,9.027243525194661,1000.0
1000.0,1000,-0.5,1,24.061970575993268,12.025031674837553,1000.0
1000.0,1000,0,-1,23.22787566552852,10.163065522944574,1000.0
1000.0,1000,0,-0.5,23.46085172642807,4.863466831339004,1000.0
1000.0,1000,0,0,23.69803928555311,0.5518856193876932,1000.0
1000.0,1000,0,0.5,23.939553707464146,5.8429191143001225,1000.0
1000.0,1000,0,1,24.18551414834816,11.229717318942948,1000.0
1000.0,1000,0.5,-1,23.343844324942992,11.697761428438236,1000.0
1000.0,1000,0.5,-0.5,23.57891194553584,9.25835311560247,1000.0
1000.0,1000,0.5,0,23.818248282037047,9.556617637025186,1000.0
1000.0,1000,0.5,0.5,24.061970575993268,12.433662798580281,1000.0
1000.0,1000,0.5,1,24.31019993681877,16.62804092787629,1000.0
1000.0,1000,1,-1,23.46085172642807,18.34098853589363,1000.0
1000.0,1000,1,-0.5,23.69803928555311,17.743150699288996,1000.0
1000.0,1000,1,0,23.939553707464146,18.72011045791444,1000.0
1000.0,1000,1,0.5,24.18551414834816,21.076278826789686,1000.0
1000.0,1000,1,1,24.43604371038604,24.436043710386116,1000.0
1000.0,1001,-1,-1,23.040269957625995,23.040269957626304,1001
1000.0,1001,-1,-0.5,23.269882731598884,19.917096167973803,1001
1000.0,1001,-1,0,23.503615310854062,17.834402571584125,1001
1000.0,1001,-1,0.5,23.741580066698376,17.19989063369189,1001
1000.0,1001,-1,1,23.983893041220604,18.190843491682045,1001
1000.0,1001,-0.5,-1,23.155211667818943,15.3374383978762,1001
1000.0,1001,-0.5,-0.5,23.38688206622357,11.302999893410602,1001
1000.0,1001,-0.5,0,23.622728320586546,8.731383274511556,1001
1000.0,1001,-0.5,0.5,23.862864629800544,9.030799801001645,1001
1000.0,1001,-0.5,1,24.107408937214444,12.026743812933587,1001
1000.0,1001,0,-1,23.271199566553047,10.171681222813179,1001
1000.0,1001,0,-0.5,23.504955881370133,4.866995710899388,1001
1000.0,1001,0,0,23.742945021871364,0.5538680518227304,1001
1000.0,1001,0,0.5,23.985283051428723,5.850264262666895,1001
1000.0,1001,0,1,24.232089853386324,11.242747859109608,1001
1000.0,1001,0.5,-1,23.388248936413355,11.69890447933075,1001
1000.0,1001,0.5,-0.5,23.624119941475858,9.264171154498522,1001
1000.0,1001,0.5,0,23.864281680037788,9.572496038330401,1001
1000.0,1001,0.5,0.5,24.108852117783886,12.458653658585694,1001
1000.0,1001,0.5,1,24.357953117773896,16.66019906683689,1001
1000.0,1001,1,-1,23.506375380702746,18.351335554220192,1001
1000.0,1001,1,-0.5,23.744390342933194,17.762685968871832,1001
1000.0,1001,1,0,23.986754904127643,18.750243648920524,1001
1000.0,1001,1,0.5,24.233588971083115,21.11642376401492,1001
1000.0,1001,1,1,24.48501642731319,24.485016427313273,1001
1000.0,1250,-1,-1,36.31035229052896,36.31035229052934,1250
1000.0,1250,-1,-0.5,36.83105033701819,30.669967314723706,1250
1000.0,1250,-1,0,37.36512029679615,25.838224835302782,1250
1000.0,1250,-1,0.5,37.913044560585206,22.436758487782612,1250
1000.0,1250,-1,1,38.47532763541174,21.267904533516827,1250
1000.0,1250,-0.5,-1,36.85914594223759,24.168874332329718,1250
1000.0,1250,-0.5,-0.5,37.39394123210073,17.745001363879396,1250
1000.0,1250,-0.5,0,37.94261712056857,12.436394754412786,1250
1000.0,1250,-0.5,0.5,38.50567932651392,10.381567571250772,1250
1000.0,1250,-0.5,1,39.08365700073046,13.370608562301753,1250
1000.0,1250,0,-1,37.43027860936531,13.952570775177373,1250
1000.0,1250,0,-0.5,37.97990272401361,6.435538236184185,1250
1000.0,1250,0,0,38.543947877251476,1.3362807300568722,1250
1000.0,1250,0,0.5,39.1229448372453,8.963728816227338,1250
1000.0,1250,0,1,39.71744923146968,16.790747506847204,1250
1000.0,1250,0.5,-1,38.02522885563941,12.814578692435111,1250
1000.0,1250,0.5,-0.5,38.59046983419553,11.617863428178874,1250
1000.0,1250,0.5,0,39.17070685944724,14.977562882569522,1250
1000.0,1250,0.5,0.5,39.76649764225111,20.90737432600799,1250
1000.0,1250,0.5,1,40.378426304425375,27.90108935517889,1250
1000.0,1250,1,-1,38.64560751911341,22.54266031315304,1250
1000.0,1250,1,-0.5,39.22731561420072,24.731059363525773,1250
1000.0,1250,1,0,39.82463246705337,28.966082328862843,1250
1000.0,1250,1,0.5,40.438144818662565,34.57671732074425,1250
1000.0,1250,1,1,41.068467511125164,41.06846751112497,1250
1000.0,1499.99,-1,-1,55.83104121298835,55.831041212988566,1499.99
1000.0,1499.99,-1,-0.5,51.515899577816256,51.507114675712685,1499.99
1000.0,1499.99,-1,0,47.24357974550123,47.23506682246174,1499.99
1000.0,1499.99,-1,0.5,43.062159681802726,43.05401213337434,1499.99
1000.0,1499.99,-1,1,39.03574309160422,39.02809530372739,1499.99
1000.0,1499.99,-0.5,-1,50.24416004766015,45.21404574674995,1499.99
1000.0,1499.99,-0.5,-0.5,45.993447674912886,40.389113585421825,1499.99
1000.0,1499.99,-0.5,0,41.85009729211837,35.54276467553948,1499.99
1000.0,1499.99,-0.5,0.5,36.907371407182744,31.330555310092322,1499.99
1000.0,1499.99,-0.5,1,29.694903555322874,29.6079748720227,1499.99
1000.0,1499.99,0,-1,44.68863452384992,36.89633636821529,1499.99
1000.0,1499.99,0,-0.5,40.59206542762497,31.701178825150908,1499.99
1000.0,1499.99,0,0,34.66348463384055,26.476956165816215,1499.99
1000.0,1499.99,0,0.5,27.4064328849918,22.16794605709596,1499.99
1000.0,1499.99,0,1,20.03551274050367,20.022495525406146,1499.99
1000.0,1499.99,0.5,-1,39.29202225783753,32.86798858861682,1499.99
1000.0,1499.99,0.5,-0.5,32.30337155116565,26.041192360354007,1499.99
1000.0,1499.99,0.5,0,24.99853775707479,19.191594449517165,1499.99
1000.0,1499.99,0.5,0.5,17.61613483759107,13.494401826139843,1499.99
1000.0,1499.99,0.5,1,10.19461345089666,10.10807455821212,1499.99
1000.0,1499.99,1,-1,29.825444280085204,29.823255822159435,1499.99
1000.0,1499.99,1,-0.5,22.468149625168536,22.460537202273407,1499.99
1000.0,1499.99,1,0,15.072988409618585,15.065345366835748,1499.99
1000.0,1499.99,1,0.5,7.599319669381441,7.591658987758532,1499.99
1000.0,1499.99,1,1,0.006477379980557152,0.0064773799799961946,1499.99
