theta_rad,theta_deg,pdf_rad,pdf_deg,rho_lower,rho_upper,center_x,center_y,dmax
0.07155307053674798,4.099688952957539,0,0,nan,nan,nan,nan,nan
0.07190210990521992,4.119687435654893,0,0,nan,nan,nan,nan,nan
0.07225114927369186,4.139685918352247,0,0,nan,nan,nan,nan,nan
0.0726001886421638,4.159684401049601,0,0,nan,nan,nan,nan,nan
0.07294922801063575,4.179682883746954,0,0,nan,nan,nan,nan,nan
0.07329826737910769,4.199681366444309,0,0,nan,nan,nan,nan,nan
0.07364730674757963,4.219679849141663,0,0,nan,nan,nan,nan,nan
0.07399634611605158,4.239678331839016,0,0,nan,nan,nan,nan,nan
0.07434538548452352,4.259676814536371,0,0,nan,nan,nan,nan,nan
0.07469442485299545,4.279675297233724,0,0,nan,nan,nan,nan,nan
0.07504346422146739,4.299673779931077,0,0,nan,nan,nan,nan,nan
0.07539250358993933,4.319672262628432,0,0,nan,nan,nan,nan,nan
0.07574154295841128,4.339670745325785,0,0,nan,nan,nan,nan,nan
0.07609058232688322,4.359669228023139,0,0,nan,nan,nan,nan,nan
0.07643962169535516,4.379667710720494,0,0,nan,nan,nan,nan,nan
0.0767886610638271,4.399666193417847,0,0,nan,nan,nan,nan,nan
0.07713770043229905,4.419664676115201,0,0,nan,nan,nan,nan,nan
0.07748673980077099,4.439663158812555,0,0,nan,nan,nan,nan,nan
0.07783577916924292,4.459661641509908,0,0,nan,nan,nan,nan,nan
0.07818481853771486,4.479660124207262,0,0,nan,nan,nan,nan,nan
0.0785338579061868,4.499658606904616,0,0,nan,nan,nan,nan,nan
0.07888289727465875,4.51965708960197,0,0,nan,nan,nan,nan,nan
0.07923193664313069,4.539655572299324,0,0,nan,nan,nan,nan,nan
0.07958097601160263,4.559654054996678,0,0,nan,nan,nan,nan,nan
0.07993001538007458,4.579652537694032,0,0,nan,nan,nan,nan,nan
0.08027905474854652,4.599651020391385,0,0,nan,nan,nan,nan,nan
0.08062809411701846,4.61964950308874,0,0,nan,nan,nan,nan,nan
0.0809771334854904,4.639647985786094,0,0,nan,nan,nan,nan,nan
0.08132617285396233,4.659646468483447,0,0,nan,nan,nan,nan,nan
0.08167521222243428,4.679644951180801,0,0,nan,nan,nan,nan,nan
0.08202425159090622,4.699643433878155,0,0,nan,nan,nan,nan,nan
0.08237329095937816,4.719641916575509,0,0,nan,nan,nan,nan,nan
0.0827223303278501,4.739640399272862,0,0,nan,nan,nan,nan,nan
0.08307136969632205,4.759638881970217,0,0,nan,nan,nan,nan,nan
0.08342040906479399,4.779637364667571,0,0,nan,nan,nan,nan,nan
0.08376944843326593,4.799635847364924,0,0,nan,nan,nan,nan,nan
0.08411848780173788,4.819634330062279,0,0,nan,nan,nan,nan,nan
0.08446752717020981,4.839632812759632,0,0,nan,nan,nan,nan,nan
0.08481656653868175,4.859631295456985,0,0,nan,nan,nan,nan,nan
0.08516560590715369,4.87962977815434,0,0,nan,nan,nan,nan,nan
0.08551464527562563,4.899628260851693,0,0,nan,nan,nan,nan,nan
0.08586368464409758,4.919626743549047,0,0,nan,nan,nan,nan,nan
0.08621272401256952,4.939625226246402,0,0,nan,nan,nan,nan,nan
0.08656176338104146,4.959623708943755,0,0,nan,nan,nan,nan,nan
0.08691080274951341,4.979622191641109,0,0,nan,nan,nan,nan,nan
0.08725984211798535,4.999620674338463,0,0,nan,nan,nan,nan,nan
0.08760888148645729,5.019619157035817,0,0,nan,nan,nan,nan,nan
0.08795792085492922,5.03961763973317,0,0,nan,nan,nan,nan,nan
0.08830696022340116,5.059616122430524,0,0,nan,nan,nan,nan,nan
0.08865599959187311,5.079614605127878,0,0,nan,nan,nan,nan,nan
0.08900503896034505,5.099613087825231,0,0,nan,nan,nan,nan,nan
0.08935407832881699,5.119611570522586,0,0,nan,nan,nan,nan,nan
0.08970311769728893,5.13961005321994,0,0,nan,nan,nan,nan,nan
0.09005215706576088,5.159608535917293,0,0,nan,nan,nan,nan,nan
0.09040119643423282,5.179607018614647,0,0,nan,nan,nan,nan,nan
0.09075023580270476,5.199605501312001,0,0,nan,nan,nan,nan,nan
