time_s,steps,total_picard,max_picard,max_scaled_nonlinear_residual,max_residual_ratio,max_linear_backward_error,cumulative_heat_balance,cumulative_water_balance,min_T,max_T,min_C,max_C
147,588,2352,4,1.0907677107752041e-15,0.00030725851007752214,1.7582786956527397e-16,1.4414376058860187e-09,1.3909207436201671e-19,28.000958585870972,28.321514299785679,2.1881646481608734,2.5500000000000016
148,592,2368,4,1.0907677107752041e-15,0.00030725851007752214,1.7582786956527397e-16,1.4508555722927627e-09,1.3859080291080957e-19,28.001001346171243,28.324541186055587,2.1870375402726676,2.5500000000000016
149,596,2384,4,1.0907677107752041e-15,0.00030725851007752214,1.7582786956527397e-16,1.4614175125040804e-09,1.3080537898546048e-19,28.001045521967868,28.327571801402623,2.185914883896761,2.5500000000000016
150,600,2400,4,1.0907677107752041e-15,0.00030725851007752214,1.7582786956527397e-16,1.4715518225618882e-09,1.2885488710106044e-19,28.001091142734687,28.330606237679824,2.1847966338467675,2.5500000000000016
151,604,2416,4,1.0907677107752041e-15,0.00030725851007752214,1.7612794615145586e-16,1.4816649828710768e-09,1.1935554494650147e-19,28.001138238130959,28.333644579916484,2.1836827456900556,2.5500000000000016
152,608,2432,4,1.0907677107752041e-15,0.00030725851007752214,1.7612794615145586e-16,1.4916590162497231e-09,1.1498472258977127e-19,28.001186837995657,28.336686906917532,2.1825731757303197,2.5500000000000016
153,612,2448,4,1.0907677107752041e-15,0.00030725851007752214,1.7612794615145586e-16,1.5015534626230606e-09,1.1524776602456313e-19,28.001236972341779,28.339733291795593,2.1814678809906582,2.5500000000000016
154,616,2464,4,1.0907677107752041e-15,0.00030725851007752214,1.7612794615145586e-16,1.5118983264774885e-09,1.2682829460030552e-19,28.001288671350533,28.342783802444867,2.1803668191971393,2.5500000000000016
155,620,2480,4,1.0907677107752041e-15,0.00030725851007752214,1.7612794615145586e-16,1.5210193914918721e-09,1.2575461416521169e-19,28.001341965365473,28.345838501964874,2.1792699487628568,2.5500000000000016
156,624,2496,4,1.0907677107752041e-15,0.00030725851007752214,1.7628317610384806e-16,1.5309301858992472e-09,1.2550149689777046e-19,28.001396884886578,28.348897449040447,2.1781772287724319,2.5500000000000016
157,628,2512,4,1.0907677107752041e-15,0.00030725851007752214,1.7628317610384806e-16,1.5398568231064433e-09,1.2697387838811485e-19,28.001453460564168,28.351960698283541,2.1770886189669709,2.5500000000000016
158,632,2528,4,1.0907677107752041e-15,0.00030725851007752214,1.7633280478120811e-16,1.5501130634079305e-09,1.2727000904740884e-19,28.001511723192777,28.355028300541555,2.176004079729442,2.5500000000000016
159,636,2544,4,1.0907677107752041e-15,0.00030725851007752214,1.7633280478120811e-16,1.5587400514207803e-09,1.3075078506503198e-19,28.001571703704865,28.358100303176283,2.1749235720704716,2.5500000000000016
160,640,2560,4,1.0907677107752041e-15,0.00030725851007752214,1.7633280478120811e-16,1.5689476639537889e-09,1.2418131664013583e-19,28.00163343316451,28.361176750316755,2.173847057614545,2.5500000000000016
161,644,2576,4,1.0907677107752041e-15,0.00030725851007752214,1.7633280478120811e-16,1.578396383538315e-09,1.3123054982031273e-19,28.001696942760862,28.364257683089189,2.1727744985865818,2.5500000000000016
162,648,2592,4,1.0907677107752041e-15,0.00030725851007752214,1.7633280478120811e-16,1.5884852854744155e-09,1.0850293530980575e-19,28.001762263801528,28.367343139826428,2.1717058577988939,2.5500000000000016
163,652,2608,4,1.0907677107752041e-15,0.00030725851007752214,1.7633280478120811e-16,1.5979455236228221e-09,9.7180487085179903e-20,28.0018294277058,28.370433156259114,2.1706410986385087,2.5500000000000016
164,656,2624,4,1.0907677107752041e-15,0.00030725851007752214,1.7651834839917705e-16,1.6077128772154156e-09,8.7591809424465207e-20,28.001898465997751,28.373527765690699,2.1695801850548273,2.5500000000000016
165,660,2640,4,1.0907677107752041e-15,0.00030725851007752214,1.7654085492956037e-16,1.6177367755934244e-09,7.9695543297034004e-20,28.00196941029915,28.376626999157718,2.1685230815476322,2.5500000000000016
166,664,2656,4,1.0907677107752041e-15,0.00030725851007752214,1.7654085492956037e-16,1.6271248214896547e-09,8.3861224861851052e-20,28.002042292322315,28.379730885577064,2.1674697531554195,2.5500000000000016
167,668,2672,4,1.0907677107752041e-15,0.00030725851007752214,1.7654085492956037e-16,1.6373685995376905e-09,9.361699300630146e-20,28.002117143862687,28.382839451881541,2.1664201654440385,2.5500000000000016
168,672,2688,4,1.0907677107752041e-15,0.00030725851007752214,1.7654085492956037e-16,1.6466169238662717e-09,8.1612947956931923e-20,28.00219399679138,28.385952723144555,2.1653742844956478,2.5500000000000016
169,676,2704,4,1.0907677107752041e-15,0.00030725851007752214,1.7654085492956037e-16,1.6560679471635739e-09,9.7390590960768372e-20,28.002272883047453,28.389070722695422,2.1643320768979595,2.5500000000000016
170,680,2720,4,1.0907677107752041e-15,0.00030725851007752214,1.7670082133540994e-16,1.6664451185080184e-09,9.3044584022414765e-20,28.002353834630206,28.392193472225824,2.1632935097337724,2.5500000000000016
171,684,2736,4,1.0907677107752041e-15,0.00030725851007752214,1.7670082133540994e-16,1.6766357168731746e-09,8.6748085199661118e-20,28.002436883591145,28.395320991888408,2.1622585505707783,2.5500000000000016
172,688,2752,4,1.0907677107752041e-15,0.00030725851007752214,1.7670082133540994e-16,1.6861057527397735e-09,1.0184082265630366e-19,28.002522062026017,28.398453300388187,2.1612271674516399,2.5500000000000016
173,692,2768,4,1.0907677107752041e-15,0.00030725851007752214,1.7678663528351054e-16,1.695926258259671e-09,9.617959854399074e-20,28.002609402066604,28.401590415067325,2.1601993288843255,2.5500000000000016
174,696,2784,4,1.0907677107752041e-15,0.00030725851007752214,1.7678663528351054e-16,1.705625194358372e-09,9.8920875093991474e-20,28.002698935872395,28.404732351983991,2.1591750038327007,2.5500000000000016
175,700,2800,4,1.0907677107752041e-15,0.00030725851007752214,1.7683341801677315e-16,1.7149273922592231e-09,8.750247391830948e-20,28.002790695622288,28.407879125985755,2.1581541617073499,2.5500000000000016
