time_s,mean_T,mean_C,steps,iterations,cumulative_heat_per_2piL,cumulative_water_per_rhod_2piL,heat_balance_per_2piL,water_balance_per_rhod_2piL
4202,43.693198803689974,1.997279570153629,71841,295710,9790.7889468711346,0.0001105440859722131,-7.602823890249374e-09,2.9402760479265048e-15
4203,43.696084785164281,1.9971689271211761,71857,295781,9792.5089103352839,0.00011056621457870489,-7.220445178222198e-09,2.9408589778206026e-15
4204,43.698971363354417,1.997058289803834,71873,295856,9794.2290296425635,0.00011058834204217404,-7.326687928930339e-09,2.941875952543164e-15
4205,43.701858510282904,1.9969476582002395,71889,295927,9795.9492956081776,0.00011061046836289164,-7.0685145157268949e-09,2.942455036874594e-15
4206,43.704746202393302,1.9968370323090463,71905,295994,9797.6697004622383,0.00011063259354113162,-6.3615555105013456e-09,2.9435122990152996e-15
4207,43.707634419213058,1.9967264121288661,71921,296063,9799.390237424861,0.00011065471757716944,-6.4621475313254763e-09,2.9442695377847485e-15
4208,43.71052314258155,1.9966157976583059,71937,296136,9801.1109004577847,0.00011067684047128152,-7.1408847921651443e-09,2.9452347128029907e-15
4209,43.713412356145902,1.9965051888960004,71953,296205,9802.8316841040814,0.00011069896222374468,-6.5182632128714303e-09,2.9458232358855954e-15
4210,43.716302045005264,1.9963945858405421,71969,296275,9804.5525833775428,0.00011072108283483604,-6.8917472621145194e-09,2.946282188363074e-15
4211,43.719192195473333,1.9962839884905625,71985,296344,9806.273593682552,0.0001107432023048326,-7.5472829017743294e-09,2.9467408207216556e-15
4212,43.722082794885104,1.9961733968446782,72001,296414,9807.9947107538646,0.00011076532063401135,-7.1500502522227251e-09,2.9474289268374346e-15
4213,43.724973831446924,1.9960628109014915,72017,296481,9809.7159306099911,0.00011078743782264903,-6.7850305710749538e-09,2.9484174899739064e-15
4214,43.72786529412582,1.9959522306596296,72033,296553,9811.4372495162734,0.00011080955387102211,-6.9346751872180392e-09,2.9489731380038361e-15
4215,43.730757172556629,1.9958416561177061,72049,296618,9813.1586639550405,0.00011083166877940685,-7.6076835307171877e-09,2.9495324893213682e-15
4216,43.733649456968443,1.9957310872743448,72065,296684,9814.8801706011218,0.00011085378254807905,-7.3588293018268715e-09,2.9501741051983847e-15
4217,43.736542138112789,1.9956205241281761,72081,296752,9816.6017663014354,0.00011087589517731416,-7.0281641954196474e-09,2.950934793310988e-15
4218,43.739435207215799,1.9955099666778149,72097,296818,9818.3234480577921,0.00011089800666738729,-7.1677259048309651e-09,2.9514118835845532e-15
4219,43.742328655935822,1.9953994149218912,72113,296883,9820.0452130122649,0.00011092011701857308,-6.6673704671928093e-09,2.9522707491436749e-15
4220,43.745222476315845,1.9952888688590305,72129,296954,9821.7670584345742,0.00011094222623114585,-6.699878366343134e-09,2.9527980525891446e-15
4221,43.748116660758249,1.995178328487859,72145,297027,9823.4889817111998,0.0001109643343053794,-6.5473362485170185e-09,2.953837315279721e-15
4222,43.751011201990359,1.9950677938070234,72161,297093,9825.2109803358544,0.00011098644124154718,-6.2098011514223529e-09,2.9544325505194062e-15
4223,43.753906093038125,1.9949572648151568,72177,297159,9826.9330519011,0.00011100854703992213,-6.4152419546804808e-09,2.9550870565587034e-15
4224,43.756801327208109,1.994846741510885,72193,297225,9828.6551940909631,0.00011103065170077681,-6.5867003299559159e-09,2.9557462789750581e-15
4225,43.75969689806179,1.9947362238928683,72209,297293,9830.3774046743547,0.00011105275522438336,-6.7780653787631508e-09,2.9569159766745007e-15
4226,43.762592799401709,1.9946257119597095,72225,297360,9832.0996814991977,0.0001110748576110135,-6.3840313372566428e-09,2.9576424563192815e-15
4227,43.76548902525024,1.9945152057100921,72241,297426,9833.822022487162,0.00011109695886093841,-6.2531141157486005e-09,2.9584303247596327e-15
4228,43.768385569838841,1.9944047051426395,72257,297492,9835.5444256289029,0.00011111905897442901,-6.5446459838393224e-09,2.9590188306782397e-15
4229,43.771282427596979,1.9942942102560086,72273,297562,9837.2668889797915,0.00011114115795175568,-6.4144531550992724e-09,2.9602719706355639e-15
4230,43.774179593132857,1.994183721048854,72289,297630,9838.9894106560005,0.00011116325579318837,-6.2673636062250594e-09,2.9611563460311864e-15
4231,43.77707706122829,1.9940732375198136,72305,297696,9840.7119888309771,0.00011118535249899663,-6.6389871853568451e-09,2.9615349184734111e-15
4232,43.779974826828493,1.9939627596675591,72321,297764,9842.4346217321818,0.00011120744806944961,-6.7872695023375641e-09,2.9622262687915526e-15
4233,43.782872885030919,1.9938522874907261,72337,297830,9844.1573076381428,0.00011122954250481604,-6.5382350009836245e-09,2.9632501529537707e-15
4234,43.785771231075799,1.9937418209879965,72353,297902,9845.8800448757174,0.0001112516358053642,-6.9803073380537896e-09,2.9642000209947776e-15
4235,43.788669860343674,1.9936313601580093,72369,297975,9847.6028318175922,0.00011127372797136199,-7.0252818205253277e-09,2.9652548766602861e-15
4236,43.791568768343303,1.9935209049994336,72385,298040,9849.3256668799695,0.00011129581900307689,-6.7470195739473184e-09,2.9655866383312609e-15
4237,43.794467950705936,1.9934104555109478,72401,298106,9851.0485485204135,0.00011131790890077599,-6.4561502869576927e-09,2.9663040415299754e-15
4238,43.797367403181518,1.9933000116911976,72417,298178,9852.7714752358825,0.00011133999766472594,-6.0322235321465158e-09,2.967299939690529e-15
