time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
60,0.00042346408362134495,18.683790440174189,1040.2900900809693,246.10523899564524,25.459980972251071,28.016281590717131,320.38156889454331,2021.6546999436148,-1.3438882500520223e-08,1.4378149050855197e-16,9.9330933405953455e-15
61,0.00042311685112558962,18.622271620190954,1039.4987622588717,247.91987616189272,25.422791496776167,28.016811890619216,328.14174997392234,2054.3239288270274,-1.2829414626292718e-08,1.4378149050855197e-16,9.9330933405953455e-15
62,0.00042277275264304074,18.561531311921915,1038.714253129134,249.71505053528543,25.385723630757884,28.01735278090074,335.95863074076487,2086.9684048974327,-1.2220938004292349e-08,1.4378149050855197e-16,9.9330933405953455e-15
63,0.00042243171147174872,18.501536990436779,1037.9364100520208,251.49157523908042,25.348776166284093,28.017904209277575,343.83161399905498,2119.5883400034004,-1.1608644782188031e-08,1.4378149050855197e-16,9.9330933405953455e-15
64,0.00042209365450486801,18.442266048634142,1037.1650791182733,253.25001545081304,25.311947933210629,28.018466133037307,351.76012299445216,2152.1839411384035,-1.0990744985866592e-08,1.4378149050855197e-16,9.9330933405953455e-15
65,0.00042175851161026592,18.383698716632434,1036.4001107476884,254.99086541752246,25.2752377931612,28.019038514068612,359.74359747917168,2184.7554105251334,-1.0374444551644913e-08,1.4378149050855197e-16,9.9330933405953455e-15
66,0.00042142621540068972,18.325816831573679,1035.6413603690332,256.71457921065803,25.238644636832898,28.019621317195533,367.78149205757376,2217.3029457651783,-9.7550863031110293e-09,1.4378149050855197e-16,9.9330933405953455e-15
67,0.00042109670106400457,18.26860337343507,1034.8886884767364,258.42158233078987,25.202167382182331,28.020214509351341,375.87327513017948,2249.8267399980286,-9.1396426637858869e-09,1.4378149050855197e-16,9.9330933405953455e-15
68,0.00042076990621787996,18.212042233091712,1034.1419605134799,260.11227750604053,25.165804973000625,28.020818059093678,384.01842809608007,2282.3269820586197,-8.5182536038190386e-09,1.4378149050855197e-16,9.9330933405953455e-15
69,0.00042044577077920444,18.156118074755032,1033.4010466935447,261.78704813112415,25.129556377702681,28.021431936289908,392.21644469560414,2314.8038566300911,-7.9036760022419524e-09,1.4378149050855197e-16,9.9330933405953455e-15
70,0.00042012423684439595,18.100816244112163,1032.6658218065106,263.44626056386255,25.093420588258663,28.022056111899239,400.46683044113826,2347.257544390638,-7.2931284583208885e-09,1.4378149050855197e-16,9.9330933405953455e-15
71,0.00041980524857861395,18.046122701474662,1031.9361650172782,265.09026579646672,25.057396619225891,28.022690557813583,408.76910210938036,2379.6882221541014,-6.6729163795786935e-09,1.4378149050855197e-16,9.9330933405953455e-15
72,0.00041948875211270077,17.992023969954591,1031.2119596696161,266.71940075113525,25.021483506859628,28.0233352467359,417.12278727973836,2412.0960630043223,-6.0500196884535803e-09,1.4378149050855197e-16,9.9330933405953455e-15
73,0.00041917469544692132,17.938507093362098,1030.4930930963167,268.33398933261424,24.985680308286039,28.023990152088295,425.52742390935805,2444.4812364234263,-5.4244015879328966e-09,1.4378149050855197e-16,9.9330933405953455e-15
74,0.00041886302836093464,17.885559600796256,1029.7794564376443,269.93434331342689,24.949986100731056,28.024655247934032,433.98255993844151,2476.8439084142638,-4.799466760850973e-09,1.4378149050855197e-16,9.9330933405953455e-15
75,0.00041855370232936611,17.833169476081192,1029.0709444684121,271.52076309797019,24.914399980794535,28.025330508919158,442.48775292137617,2509.1842416172872,-4.178547342377382e-09,1.4378149050855197e-16,9.9330933405953455e-15
76,0.0004182466704425642,17.781325130868879,1028.3674554338679,273.09353839494469,24.878921063767454,28.026015910219236,451.04256968036702,2541.5023954221351,-3.5574692258871308e-09,1.4378149050855197e-16,9.9330933405953455e-15
77,0.00041794188733210608,17.730015380614581,1027.6688908941389,274.65294881796876,24.843548482983635,28.026711427498174,459.64658597902365,2573.7985260741893,-2.9420330854792585e-09,1.4378149050855197e-16,9.9330933405953455e-15
78,0.00041763930910072692,17.679229422875128,1026.9751555770092,276.19926442812169,24.808281389209494,28.027417036870169,468.29938621387396,2606.0727867763885,-2.3183561581711414e-09,1.4378149050855197e-16,9.9330933405953455e-15
79,0.00041733889325629788,17.628956817530039,1026.2861572385216,277.73274622841564,24.773118950060478,28.028132714869983,477.00056312214406,2638.3253277865251,-1.7013618125117842e-09,1.4378149050855197e-16,9.9330933405953455e-15
80,0.0004170405986496119,17.579187468631194,1025.6018065311252,279.2536466175535,24.738060349449704,28.028858438423526,485.74971750441659,2670.5562965102954,-1.0812269900568197e-09,1.4378149050855197e-16,9.9330933405953455e-15
81,0.00041674438541565439,17.529911607651179,1024.9220168788183,280.76220980872051,24.703104787059875,28.029594184825417,494.54645796098174,2702.7658375903125,-4.6493056688391382e-10,1.4378149050855197e-16,9.9330933405953455e-15
82,0.00041645021491817539,17.48111977795454,1024.2467043590261,282.25867221780317,24.668251477842901,28.030339931717439,503.39040064085543,2734.9540929913032,1.547361836186178e-10,1.4378149050855197e-16,9.9330933405953455e-15
83,0.0004161580496972993,17.432802820348158,1023.5757875907133,283.74326282462937,24.633499651539065,28.031095657068793,512.28116900255998,2767.1212020816993,7.8244299418933409e-10,1.4378149050855197e-16,9.9330933405953455e-15
84,0.00041586785341997357,17.38495185959237,1022.9091876283818,285.21620351019072,24.598848552222119,28.031861339159864,521.21839358587056,2799.2673017117968,1.403305560406408e-09,1.4378149050855197e-16,9.9330933405953455e-15
85,0.00041557959083307313,17.337558291778933,1022.2468278615999,286.67770937219331,24.564297437859164,28.032636956566328,530.2017117938085,2831.3925262886801,2.0241245282672567e-09,1.4378149050855197e-16,9.9330933405953455e-15
86,0.0004152932277190036,17.290613772489198,1021.5886339197734,288.12798902110342,24.529845579894214,28.03342248814624,539.23076768423687,2863.4970078480742,2.6484041592518296e-09,1.4378149050855197e-16,9.9330933405953455e-15
87,0.0004150087308536213,17.244110205666416,1020.9345335817875,289.56724485833962,24.495492262846554,28.034217913026037,548.30521177047399,2895.5808761232752,3.2732116791335764e-09,1.4378149050855197e-16,9.9330933405953455e-15
88,0.00041472606796631549,17.198039733137445,1020.2844566902098,290.99567333823052,24.461236783927557,28.035023210590268,557.42470083038404,2927.6442586113217,3.8987094481910791e-09,1.4378149050855197e-16,9.9330933405953455e-15
89,0.00041444520770214741,17.152394724734641,1019.6383350698524,292.41346521496723,24.427078452672308,28.035838360470052,566.58889772346083,2959.687280636535,4.5222484303000995e-09,1.4378149050855197e-16,9.9330933405953455e-15
90,0.00041416611958589744,17.107167768967294,1018.9961024503829,293.82080577581763,24.393016590586569,28.036663342533988,575.79747121545051,2991.7100654115698,5.1463395419923549e-09,1.4378149050855197e-16,9.9330933405953455e-15
91,0.00041388877398790172,17.062351664202563,1018.3576943927395,295.21787506160263,24.359050530808457,28.037498136878735,585.05009581009961,3023.7127340960892,5.7701387190913278e-09,1.4378149050855197e-16,9.9330933405953455e-15
92,0.00041361314209159528,17.017939410319954,1017.7230482191891,296.60484807533447,24.325179617782158,28.038342723820968,594.34645158763806,3055.6954058531901,6.3961657721934028e-09,1.4378149050855197e-16,9.9330933405953455e-15
93,0.00041333919586261468,16.973924200803292,1017.0921029467037,297.98189497991768,24.291403206946541,28.039197083889022,603.68622404964685,3087.6581979036787,7.0205833483770716e-09,1.4378149050855197e-16,9.9330933405953455e-15
94,0.0004130669080194125,16.930299415241947,1016.4647992235753,299.34918128561793,24.257720664433752,28.040061197816669,613.0691039699708,3119.6012255783094,7.6486525484847313e-09,1.4378149050855197e-16,9.9330933405953455e-15
