time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
81,0.00041674460891212475,17.5299158452551,1024.9225623503648,280.76210386862249,24.70309960279652,28.029594239979332,494.54385675353979,2702.766708738116,-3.8307823358627878e-10,2.0189080717576928e-16,1.3961794153336285e-14
82,0.00041645043830037393,17.481123798135844,1024.2472497929164,282.25857171327056,24.668246263152966,28.030339987887793,503.38779619088535,2734.9549812751593,-3.9159996829403836e-10,2.0189080717576928e-16,1.3961794153336285e-14
83,0.000416158272944725,17.432806627580579,1023.5763329315122,283.74316764381888,24.633494406678413,28.031095714261028,512.27856147905902,2767.1221074995442,-4.00238895383331e-10,2.0189080717576928e-16,1.3961794153336285e-14
84,0.00041586807651340164,17.384955458212609,1022.9097328239393,285.21611354468473,24.598843277443105,28.03186139737916,521.2157831543766,2799.2682242598794,-4.0929130928306264e-10,2.0189080717576928e-16,1.3961794153336285e-14
85,0.00041557981375447121,17.337561685991851,1022.247372862839,286.67762451687037,24.564292133412053,28.03263701581794,530.19909861650535,2831.3934659616593,-4.1797209079433142e-10,2.0189080717576928e-16,1.3961794153336285e-14
86,0.00041529345045146309,17.290616966373836,1021.5891786805162,288.12790917398746,24.529840246026463,28.033422548434963,539.22815192005635,2863.4979646391134,-4.2799081866143629e-10,2.0189080717576928e-16,1.3961794153336285e-14
87,0.00041500895338126979,17.244113203180824,1020.9350780585344,289.56716992047944,24.495486899803087,28.034217974356828,548.30259357519139,2895.5818500241285,-4.3605442184198244e-10,2.0189080717576928e-16,1.3961794153336285e-14
88,0.00041472629027426965,17.198042538124149,1020.2850008420187,290.99560321356296,24.46123139195069,28.035023272967891,557.4220803567116,2927.6452496124175,-4.4529186716553341e-10,2.0189080717576928e-16,1.3961794153336285e-14
89,0.00041444542977645048,17.152397340924818,1019.6388788581803,292.41339981021281,24.427073032001658,28.0358384238992,566.58627512113696,2959.6882887270526,-4.5349899613477264e-10,2.0189080717576928e-16,1.3961794153336285e-14
90,0.00041416634141346569,17.107170199985099,1018.9966458389495,293.82074500037254,24.393011141459333,28.036663407019304,575.79484663132598,2991.7110905795148,-4.6130153235824285e-10,2.0189080717576928e-16,1.3961794153336285e-14
91,0.00041388899555646578,17.062353913569787,1018.3582373473796,295.21781882742204,24.359045053459127,28.037498202424732,585.04746938821859,3023.7137763283608,-4.6820210578812804e-10,2.0189080717576928e-16,1.3961794153336285e-14
92,0.00041361336338965491,17.017941481459616,1017.7235907077359,296.60479629684289,24.325174112443072,28.038342790431951,594.34382346931818,3055.6964651356438,-4.7817217788968566e-10,2.0189080717576928e-16,1.3961794153336285e-14
93,0.00041333941687939335,16.973926097043577,1017.0926449388738,297.98184757391056,24.291397673847285,28.03919715156951,603.68359437355468,3087.6592742211928,-4.8546217183737354e-10,2.0189080717576928e-16,1.3961794153336285e-14
94,0.00041306712874481633,16.93030113981963,1016.4653406908645,299.34913817117587,24.257715103801242,28.040061266570678,613.06647287219516,3119.6023189148368,-4.9390333678282908e-10,2.0189080717576928e-16,1.3961794153336285e-14
95,0.00041279647242985516,16.887060168276655,1015.8416201846193,300.70682912641695,24.224125778838708,28.04093511636685,622.49215486549372,3151.5257127067066,-5.006112054781993e-10,2.0189080717576928e-16,1.3961794153336285e-14
96,0.00041252742207656162,16.844196913132393,1015.2214271542999,302.05507717169019,24.190629085619783,28.041818682080926,631.9603412447907,3183.4295672956614,-5.0682588956795115e-10,2.0189080717576928e-16,1.3961794153336285e-14
97,0.00041225995249971744,16.801705270904662,1014.6047067924965,303.39403489405009,24.157224420662661,28.042711945021775,641.47073775978902,3215.31399263597,-5.1448455121587844e-10,2.0189080717576928e-16,1.3961794153336285e-14
98,0.00041199403916258864,16.759579297794986,1013.9914056978506,304.72385088845863,24.123911190085948,28.043614886678174,651.02305489075809,3247.1790969822923,-5.2227784458782892e-10,2.0189080717576928e-16,1.3961794153336285e-14
99,0.00041172965815379904,16.717813203865095,1013.3814718250857,306.04466990337266,24.090688809359818,28.04452748871374,660.61700772542383,3279.0249869330678,-5.2969845921076723e-10,2.0189080717576928e-16,1.3961794153336285e-14
100,0.00041146678616527712,16.676401347488881,1012.7748544373505,307.35663297944467,24.057556703066862,28.045449732962087,670.25231584032178,3310.8517674723548,-5.3800603879274905e-10,2.0189080717576928e-16,1.3961794153336285e-14
101,0.00041120540047113124,16.635338230063287,1012.17150406054,308.65987758175112,24.024514304670486,28.046381601421722,679.92870318640848,3342.6595420102217,-5.4560488349593553e-10,2.0189080717576928e-16,1.3961794153336285e-14
102,0.00041094547890756531,16.594618490962883,1011.5713724398847,309.95453772592799,23.991561056292305,28.047323076251882,689.64589797872713,3374.4484124217265,-5.540598255219583e-10,2.0189080717576928e-16,1.3961794153336285e-14
103,0.0004106869998535674,16.554236902724337,1010.974412498172,311.24074409855825,23.958696408496785,28.048274139768139,699.4036325899458,3406.218479084564,-5.6024835059797506e-10,2.0189080717576928e-16,1.3961794153336285e-14
104,0.00041042994221252368,16.51418836644746,1010.3805782959818,312.51862417214681,23.925919820083898,28.049234774438546,709.20164344759201,3437.9698409154253,-5.6659470172352661e-10,2.0189080717576928e-16,1.3961794153336285e-14
105,0.00041017428539459291,16.474467907400822,1009.7898249935544,313.78830231497938,23.893230757887864,28.050204962879395,719.03967093481867,3469.7025954051442,-5.7409257263369582e-10,2.0189080717576928e-16,1.3961794153336285e-14
106,0.00040992000929983101,16.435070670820807,1009.2021088142711,315.04989989614654,23.860628696583969,28.051184687852039,728.91745929454351,3501.4168386526658,-5.8111975569005868e-10,2.0189080717576928e-16,1.3961794153336285e-14
107,0.00040966709430204583,16.395991917893191,1008.6173870097151,316.30353538600355,23.828113118500738,28.052173932258995,738.83475653681683,3533.1126653978909,-5.8755644260970866e-10,2.0189080717576928e-16,1.3961794153336285e-14
108,0.00040941552123332077,16.35722702190786,1008.0356178261703,317.54932445230344,23.795683513439208,28.053172679141014,748.79131434927501,3564.7901690534541,-5.9510192292487571e-10,2.0189080717576928e-16,1.3961794153336285e-14
109,0.00040916527136919032,16.318771464577036,1007.4567604725324,318.78738005224079,23.763339378497321,28.05418091167342,758.78688801055216,3596.4494417354545,-6.0313936709168677e-10,2.0189080717576928e-16,1.3961794153336285e-14
110,0.00040891632641439969,16.280620832508898,1006.8807750894688,320.0178125206109,23.731080217900818,28.05519861316343,768.82123630651859,3628.0905742932246,-6.1123575623611416e-10,2.0189080717576928e-16,1.3961794153336285e-14
111,0.00040866866848929902,16.242770813828063,1006.3076227199663,321.24072965429838,23.698905542839011,28.056225767047096,778.89412144923256,3659.7136563381214,-6.1789758506731069e-10,2.0189080717576928e-16,1.3961794153336285e-14
112,0.00040842228011674211,16.20521719493582,1005.7372652809541,322.45623679327127,23.66681487130613,28.057262356886376,789.00530899849093,3691.3187762714347,-6.2599327663803851e-10,2.0189080717576928e-16,1.3961794153336285e-14
113,0.00040817714420951105,16.167955857402642,1005.1696655360615,323.6644368982673,23.634807727947447,28.058308366366671,799.15456778587156,3722.9060213114044,-6.3220970466203929e-10,2.0189080717576928e-16,1.3961794153336285e-14
114,0.00040793324405827752,16.130982774986684,1004.6047870695472,324.86543062533286,23.602883643910371,28.059363779294092,809.34166984116541,3754.4754775194192,-6.3989522289740135e-10,2.0189080717576928e-16,1.3961794153336285e-14
115,0.0004076905633200024,16.094294010771687,1004.0425942611644,326.05931639737446,23.571042156700347,28.060428579592894,819.56639032110604,3786.0272298253894,-6.4759852926210318e-10,2.0189080717576928e-16,1.3961794153336285e-14
116,0.00040744908600680481,16.057885714418816,1003.4830522620445,327.24619047286296,23.539282810040582,28.061502751303362,829.82850744029906,3817.5613620523632,-6.5476051843591413e-10,2.0189080717576928e-16,1.3961794153336285e-14
117,0.00040720879647527212,16.021754119526371,1002.926126971537,328.42614701184073,23.507605153736829,28.062586278579193,840.12780240426684,3849.0779569403912,-6.6217781958377925e-10,2.0189080717576928e-16,1.3961794153336285e-14
118,0.00040696967941614398,15.985895541092718,1002.3717850148482,329.59927813934866,23.476008743545741,28.063679145685384,850.46405934452878,3880.5770961696776,-6.6926290125720908e-10,2.0189080717576928e-16,1.3961794153336285e-14
119,0.00040673171984443153,15.950306373077094,1001.8199937216324,330.76567400640602,23.444493141047268,28.064781336996074,860.83706525563389,3912.058860383047,-6.7573115338676607e-10,2.0189080717576928e-16,1.3961794153336285e-14
120,0.00040649490308988865,15.914983086053914,1001.2707211053373,331.92542284865215,23.413057913520959,28.065892836992678,871.24660993407178,3943.5233292077523,-6.8386974574001949e-10,2.0189080717576928e-16,1.3961794153336285e-14
121,0.00040625933690076972,15.879861168625414,1000.7242954269274,333.00847078436459,23.381700973600637,28.067011978070401,881.69137939395227,3974.9705867497892,-6.9223940938126584e-10,2.0189080717576928e-16,1.3961794153336285e-14
122,0.00040602488421323773,15.844948455099944,1000.1803721613096,334.0862886225014,23.350420284625848,28.068137139433119,892.1700937933939,4006.400717297096,-6.9893228024209458e-10,2.0189080717576928e-16,1.3961794153336285e-14
123,0.00040579153155896326,15.810259510435721,999.63890474784137,335.15851223910698,23.319215473902684,28.069268350879163,902.68258132342919,4037.8137986664783,-7.0657524648178092e-10,2.0189080717576928e-16,1.3961794153336285e-14
124,0.00040555926554972582,15.775797457929309,999.09985784502646,336.22506355176733,23.28808616246171,28.070405630400742,913.22866474112334,4069.2099074440116,-7.1264169616036734e-10,2.0189080717576928e-16,1.3961794153336285e-14
125,0.000405328073022421,15.741562796585463,998.56319918593033,337.28593008536347,23.257031971032998,28.071548990470127,923.80816554647765,4100.5891191599294,-7.1919191319962757e-10,2.0189080717576928e-16,1.3961794153336285e-14
126,0.00040509794105751987,15.707554891741704,998.02889818546021,338.34112770645743,23.226052521974985,28.072698440139586,934.42090534476881,4131.9515083591614,-7.256933000799157e-10,2.0189080717576928e-16,1.3961794153336285e-14
127,0.00040486885698114042,15.673772510741339,997.49692542854916,339.39068723146647,23.195147440180047,28.073853986080117,945.0667064969,4163.2971486450224,-7.3258637459253014e-10,2.0189080717576928e-16,1.3961794153336285e-14
128,0.0004046408083623302,15.640214071096255,996.96725242404034,340.43464822259364,23.164316353565418,28.075015633189114,955.74539248065673,4194.6261127116977,-7.3908061134239732e-10,2.0189080717576928e-16,1.3961794153336285e-14
