x,y,worst_lower,worst_upper,normal_lower,no_signal_upper,worst_theta,safe_margin,calls,interval_splits,angle_bound_complete
1280,10,635.0218606045156,1500,635.0218606045156,137.5821317136436,3.132050769345449,-275.0406639565037,175,0,0
1280,15,635.0465402454048,1500,635.0465402454048,137.6222267287945,3.135971948435866,-275.0900232387373,175,0,0
1280,20,635.0810217054594,1500,635.0810217054594,137.6778375206546,3.139892763677594,-275.158986159485,91,0,0
1280,25,601.8545830649261,1500,601.8545830649261,137.7463917201768,3.178719679633886,-275.2475495383662,91,0,0
1280,30,544.4544437284435,1500,544.4544437284435,137.827484306186,3.182639405837643,-275.3557092920898,63,0,0
1280,40,457.3178379634255,1500,457.3178379634255,138.0273231879227,3.190476563137308,-275.6307970822018,63,0,0
1280,50,394.3195054237019,1500,394.3195054237019,138.2774408542027,3.198309860144445,-275.9841988462149,63,0,0
1305,0,647.5019107371968,1500,647.5019107371968,150.0547200748679,3.124206485670572,-300.0007644529326,175,0,0
1305,1,647.5021366070358,1500,647.5021366070358,150.0550888958271,3.124975715794291,-300.0012161926131,175,0,0
1305,2,647.5027470915701,1500,647.5027470915701,150.0561081188065,3.125744944928243,-300.0024371616917,175,0,0
1305,5,647.506886219095,1500,647.506886219095,150.0630683196808,3.128052617288362,-300.010715416812,175,0,0
1305,10,647.5214768234673,1500,647.5214768234673,150.0876786922711,3.131898633134144,-300.0398966258124,175,0,0
1305,15,647.5456819028633,1500,647.5456819028633,150.1285567205508,3.135744419442362,-300.0883067850332,175,0,0
1305,20,647.5795003833235,1500,647.5795003833235,150.1852232375044,3.139589862488197,-300.1559437465555,91,0,0
1305,25,619.9179122349062,1500,619.9179122349062,150.2548713808939,3.178341433647621,-300.2428045099186,91,0,0
1305,30,561.2811306296637,1500,561.2811306296637,150.3370586934223,3.182185849257996,-300.3488852227852,63,0,0
1305,40,472.0699013930865,1500,472.0699013930865,150.5390897097634,3.189872515145634,-300.6186868336099,63,0,0
1305,50,407.422331137867,1500,407.422331137867,150.7914036455547,3.197555538911893,-300.9653007599502,63,0,0
1330,0,660.0019105982375,1500,660.0019105982375,162.5597363727794,3.124205219169403,-325.0007643976739,175,0,0
1330,1,660.0021322063853,1500,660.0021322063853,162.5601114572697,3.124959935532692,-325.0012076139722,175,0,0
1330,2,660.0027311723687,1500,660.0027311723687,162.5611494698841,3.125714650961189,-325.002405545948,175,0,0
1330,5,660.006792203873,1500,660.006792203873,162.5682411985515,3.12797878304039,-325.010527609023,175,0,0
1330,10,660.0211075240891,1500,660.0211075240891,162.5933213443104,3.131752237569446,-325.0391582496964,175,0,0
1330,15,660.0448559473931,1500,660.0448559473931,162.6349824440777,3.135525475308925,-325.0866550967094,175,0,0
1330,20,660.0780364594665,1500,660.0780364594665,162.6927047534163,3.139298388848215,-325.1530161214241,91,0,0
1330,25,638.1067344982681,1500,638.1067344982681,162.7634469052014,3.177977455871968,-325.2382384899815,91,0,0
1330,30,578.2418010157052,1500,578.2418010157052,162.8467290159491,3.181749399018862,-325.3423185639065,63,0,0
1330,40,486.9633958754291,1500,486.9633958754291,163.0509523319249,3.189291240153652,-325.6070332557063,63,0,0
1330,50,420.6669302834415,1500,420.6669302834415,163.3054627313156,3.196829641207581,-325.9471150304746,63,0,0
1355,0,672.50191046444,1500,672.50191046444,175.0648482242912,3.124203999575658,-350.0007643444617,175,0,0
1355,1,672.5021279687371,1500,672.5021279687371,175.0652295727851,3.124944739724511,-350.0011993530582,175,0,0
1355,2,672.5027158427813,1500,672.5027158427813,175.066286376456,3.125685478989549,-350.0023751011549,175,0,0
1355,5,672.506701670672,1500,672.506701670672,175.0735096428736,3.127907683353079,-350.0103467569991,175,0,0
1355,10,672.5207519018893,1500,672.5207519018893,175.0990595973792,3.131611263751154,-350.0384472196615,175,0,0
1355,15,672.5440605799441,1500,672.5440605799441,175.1415038279623,3.135314639180873,-350.0850645761534,175,0,0
1355,20,672.5766267458225,1500,672.5766267458225,175.2002819979632,3.13901770808696,-350.150196908447,91,0,0
1355,25,656.4176730548201,1500,656.4176730548201,175.272118223422,3.177626954004456,-350.2338415371762,91,0,0
1355,30,595.3331856128558,1500,595.3331856128558,175.3564952048653,3.181329105415866,-350.3359950221879,63,0,0
1355,40,501.9954125814415,1500,501.9954125814415,175.5629109871371,3.188731474524652,-350.5958110009099,63,0,0
1355,50,434.0507828898547,1500,434.0507828898547,175.8196180459535,3.196130590925689,-350.9296021384125,63,0,0
1380,0,685.0019103355222,1500,685.0019103355222,187.5700555765615,3.124202824330752,-375.0007642931846,175,0,0
1380,1,685.0021238851991,1500,685.0021238851991,187.5704431895411,3.124930096490515,-375.0011913925407,175,0,0
1380,2,685.0027010706463,1500,685.0027010706463,187.5715187857144,3.125657367813799,-375.0023457634429,175,0,0
1380,5,685.0066144295652,1500,685.0066144295652,187.5788736000027,3.127839169071456,-375.0101724813396,175,0,0
1380,10,685.0204092108811,1500,685.0204092108811,187.6048933994054,3.131475415969633,-375.0377620441868,175,0,0
1380,15,685.0432941322853,1500,685.0432941322853,187.6481208210806,3.135111468876621,-375.0835318873569,175,0,0
1380,20,685.0752682861206,1500,685.0752682861206,187.7079549209778,3.138747231674536,-375.1474801955351,91,0,0
1380,25,674.8474711791258,1500,674.8474711791258,187.7808852861008,3.177289193331394,-375.2296044328202,91,0,0
1380,30,612.5521206521707,1500,612.5521206521707,187.8663572114471,3.180924087756787,-375.3299013432279,63,0,0
1380,40,517.1631219073153,1500,517.1631219073153,188.0749656281952,3.18819204638763,-375.5849965630684,63,0,0
1380,50,447.5714283568893,1500,447.5714283568893,188.3338695438588,3.195456926323263,-375.9127254335795,63,0,0
1405,0,697.5019102112219,1500,697.5019102112219,200.0753583907437,3.124201691058855,-400.0007642437388,175,0,0
1405,1,697.502119947515,1500,697.502119947515,200.0757522687003,3.124915976228555,-400.001183716327,175,0,0
1405,2,697.5026868260996,1500,697.5026868260996,200.0768466588457,3.125630260605794,-400.0023174735038,175,0,0
1405,5,697.5065303041923,1500,697.5065303041923,200.0843330312854,3.127773101694228,-400.0100044297451,175,0,0
1405,10,697.5200787583585,1500,697.5200787583585,200.110822712299,3.131344419635458,-400.0371013382812,175,0,0
1405,15,697.5425550553273,1500,697.5425550553273,200.1548333862766,3.134915553792621,-400.0820539325609,175,0,0
1405,20,697.5739583351955,1500,697.5739583351955,200.2157234862416,3.138486413103912,-400.1448604927778,91,0,0
1405,25,693.3929869303946,1500,693.3929869303946,200.289748057708,3.176963491589469,-400.2255186164341,91,0,0
1405,30,629.8955436475171,1500,629.8955436475171,200.3763150008672,3.180533528205729,-400.3240252188004,63,0,0
1405,40,532.4637707954365,1500,532.4637707954365,200.5871162217196,3.18767186745799,-400.5745681132539,63,0,0
1405,50,461.2264637164717,1500,461.2264637164717,200.848217193156,3.194807289836614,-400.8964508793188,63,0,0
1430,0,710.0019100912951,1500,710.0019100912951,212.5807566378879,3.124200597550864,-425.0007641960278,175,0,0
1430,1,710.0021161480073,1500,710.0021161480073,212.5811567813209,3.124902351413826,-425.0011763094542,175,0,0
1430,2,710.0026730813727,1500,710.0026730813727,212.5822699669311,3.125604104525308,-425.002290176192,175,0,0
1430,5,710.0064491305687,1500,710.0064491305687,212.5898879079605,3.127709352439269,-425.0098422746369,175,0,0
1430,10,710.0197599002236,1500,710.0197599002236,212.6168475078554,3.13121801942696,-425.0364638141396,175,0,0
1430,15,710.0418419086728,1500,710.0418419086728,212.6616414962708,3.13472651213401,-425.0806278313621,175,0,0
1430,20,710.0726943404756,1500,710.0726943404756,212.7235876674005,3.138234744206236,-425.1423326954227,91,0,0
1430,25,710.1123160564866,1500,710.1123160564866,212.7987065125629,3.17664921436783,-425.2215761280324,91,0,0
1430,30,647.3604893747528,1500,647.3604893747528,212.886368548129,3.180156666274553,-425.3183552039154,63,0,0
1430,40,547.8946801633804,1500,547.8946801633804,213.0993627441131,3.187169925717556,-425.5645053528228,63,0,0
1430,50,475.013541955159,1500,475.013541955159,213.3626609716925,3.194180418966419,-425.8807468236894,63,0,0
1455,0,722.5019099755153,1500,722.5019099755153,225.0862502962049,3.124199541750024,-450.0007641499624,175,0,0
1455,1,722.5021124795285,1500,722.5021124795285,225.0866567056224,3.124889196419779,-450.0011691579903,175,0,0
1455,2,722.5026598106125,1500,722.5026598106125,225.0877886882132,3.125578850376255,-450.0022638201649,175,0,0
1455,5,722.5063707560194,1500,722.5063707560194,225.0955382084267,3.127647801405788,-450.0096857110289,175,0,0
1455,10,722.5194520367962,1500,722.5194520367962,225.1229677650263,3.131095977629378,-450.0358482727654,175,0,0
1455,15,722.5411533512486,1500,722.5411533512486,225.1685451309328,3.134543988431671,-450.0792509019775,175,0,0
1455,20,722.5714739253847,1500,722.5714739253847,225.2315474452413,3.137991751847149,-450.1398920506813,175,0,0
1455,25,722.6104126779562,1500,722.6104126779562,225.3077606321153,3.141439185945574,-450.2177695563807,91,0,0
1455,30,664.9440860409396,1500,664.9440860409396,225.3965178353531,3.179792793883557,-450.3128806424515,91,0,0
1455,40,563.4532424358204,1500,563.4532424358204,225.6117051788646,3.18668527885039,-450.5547893816522,63,0,0
1455,50,488.9303703948843,1500,488.9303703948843,225.8772008643614,3.193575138102959,-450.8655837942717,63,0,0
1480,0,735.0019098636709,1500,735.0019098636709,237.5918393491982,3.124198521739024,-475.0007641054581,175,0,0
1480,1,735.0021089354155,1500,735.0021089354155,237.5922520251158,3.124876487357256,-475.001162248949,175,0,0
1480,2,735.0026469897182,1500,735.0026469897182,237.5934028062252,3.125554452297866,-475.0022383575606,175,0,0
1480,5,735.0062950382196,1500,735.0062950382196,237.6012839163725,3.127588336821689,-475.0095344546105,175,0,0
1480,10,735.01915460905,1500,735.01915460905,237.6291834680495,3.130978072642896,-475.035253596445,175,0,0
1480,15,735.0404881328891,1500,735.0404881328891,237.6755442754158,3.134367651311722,-475.0779206444151,175,0,0
1480,20,735.070294874432,1500,735.070294874432,237.7396028058279,3.137756994958915,-475.1375341279108,175,0,0
1480,25,735.1085738064691,1500,735.1085738064691,237.8169104030844,3.141146025747612,-475.214091992513,91,0,0
1480,30,682.6435516332014,1500,682.6435516332014,237.9067628499213,3.179441250923955,-475.3075916003472,91,0,0
1480,40,579.1369191746095,1500,579.1369191746095,238.1241435147022,3.186217048344941,-475.545402579758,63,0,0
1480,50,502.9747091296265,1500,502.9747091296265,238.3918368612669,3.192990351180342,-475.8509343137957,63,0,0
